rank,date,season,name,mlbam,team,opponent,game,game_pk,game_date,game_status,venue,home_away,is_home,pitcher,probable_pitcher,opposing_pitcher,pitcher_mlbam,pitcher_hand,opponent_probable_pitcher,opponent_probable_pitcher_mlbam,team_probable_pitcher,team_probable_pitcher_mlbam,odds,book,implied,score,statcast,barrel_pct,hard_hit_pct,avg_ev,xslg,xwoba,launch_angle,raw_team,raw_game,odds_source_row,weather_boost,weather_match,weather_temp,weather_wind,weather_wind_deg,weather_desc,weather_park,trend,trend_score,hot_score,l5_games,l10_games,l15_games,l5_hr,l10_hr,l15_hr,l5_hits,l10_hits,l5_tb,l10_tb,l5_tbpg,l10_tbpg,l5_hitpg,l10_hitpg,l5_papg,l10_papg,trend_last_game,trend_match_type,pitcher_team,pitcher_status,pitcher_gs,pitcher_ip,pitcher_era,pitcher_whip,pitcher_xfip,pitcher_team_so,pitcher_last3,pitcher_k9,pitcher_bb9,pitcher_hr9,pitcher_attack_score,pitcher_attack_tag,pAtk,pitcher_match_type,park,ballpark,home_team,hr_park_score,parkScore,park_score,park_label,park_note,park_match_type,vegas_game_total,vegas_total_boost,vegas_total_match,vegas_total_source,pitch_type_score,pitch_type_grade,primary_pitch_match,primary_pitch_usage_pct,primary_pitch_hitter_score,primary_pitch_pitcher_weakness,best_hitter_pitch,best_hitter_pitch_score,weakest_pitcher_pitch,weakest_pitcher_pitch_score,pitcher_primary_mix,hitter_pitch_sample,pitcher_pitch_sample,pitch_type_note,bullpen_attack_score,bullpen_grade,bullpen_quality_score,bullpen_quality_grade,bullpen_fatigue_score,bullpen_fatigue_grade,bullpen_total_pitches_last_3,bullpen_innings_last_3,bullpen_pitchers_used_last_3,bullpen_relievers_20_plus,bullpen_relievers_25_plus,bullpen_relievers_30_plus,bullpen_back_to_back_relievers,bullpen_high_usage_relievers,bullpen_era,bullpen_whip,bullpen_hr_per_9,bullpen_k_per_9,bullpen_note,market_score,power_score,statcast_score,pitcher_score,park_score_model,vegas_score,lineup_score,odds_quality_score,final_score,tier,weather_humidity,weather_label,weather_roof_flag,weather_roof_status,live_slate_status
174,2026-05-13,2026,Drake Baldwin,,Atlanta Braves,Chicago Cubs,Chicago Cubs @ Atlanta Braves,824928,2026-05-13T23:15:00Z,Pre-Game,Truist Park,home,1,Shota Imanaga,Shota Imanaga,Shota Imanaga,684007,L,Shota Imanaga,684007,JR Ritchie,702275,525,DraftKings,16.00,24.92,missing,,,,,,,Atlanta Braves,Chicago Cubs @ Atlanta Braves,"{""player"":""Drake Baldwin"",""player_key"":""drake baldwin"",""team"":""Atlanta Braves"",""team_key"":""atlanta braves"",""game"":""Chicago Cubs @ Atlanta Braves"",""game_key"":""chicago cubs @ atlanta braves"",""market"":""HR"",""line"":""0.5"",""odds"":""525"",""book"":""DraftKings"",""consensus_odds"":""495"",""trusted_books_count"":""4"",""trusted_books"":""DraftKings:+525 | BetMGM:+500 | FanDuel:+490 | Caesars:+475"",""raw_books_seen"":""DraftKings:+525 | BetMGM:+500 | FanDuel:+490 | Caesars:+475 | DraftKings:+525"",""removed_outliers"":""1"",""odds_quality"":""CLEANED_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",0,MATCH,59.4,1.0,70,clear sky,Truist Park,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,Chicago Cubs,probable,8,47.3,2.28,0.93,3.12,7.69,2.45,10.08,2.47,0.76,10.73,AVOID,10.73,MATCH,Truist Park,Truist Park,Atlanta Braves,58.00,58.00,58.00,SLIGHT_BOOST,Slight HR boost,MATCH,7.5,0.0,MATCH,the_odds_api_totals,76.75,STRONG,4-Seam Fastball,34.6,100.0,100.0,Slider,100.0,4-Seam Fastball,100.0,Split-Finger 40.9% | 4-Seam Fastball 34.6% | Sweeper 15.4% | Sinker 7.7%,281,286,Drake Baldwin profiles best against 4-Seam Fastball | Shota Imanaga grades weakest on 4-Seam Fastball,38.87,RESPECT,48.91,NEUTRAL,25.01,FRESH,94,6.3,6,1,1,0,0,,3.85,1.21,1.25,8.23,Opponent bullpen RESPECT | Quality NEUTRAL | Fatigue FRESH,100.00,0.00,55.00,35.00,58.00,25.00,50.00,52.00,24.92,LONGSHOT,55,Neutral,0,OPEN_AIR,NO_STATUS_MATCH
175,2026-05-13,2026,Ozzie Albies,,Atlanta Braves,Chicago Cubs,Chicago Cubs @ Atlanta Braves,824928,2026-05-13T23:15:00Z,Pre-Game,Truist Park,home,1,Shota Imanaga,Shota Imanaga,Shota Imanaga,684007,L,Shota Imanaga,684007,JR Ritchie,702275,518,DraftKings,16.18,24.92,missing,,,,,,,Atlanta Braves,Chicago Cubs @ Atlanta Braves,"{""player"":""Ozzie Albies"",""player_key"":""ozzie albies"",""team"":""Atlanta Braves"",""team_key"":""atlanta braves"",""game"":""Chicago Cubs @ Atlanta Braves"",""game_key"":""chicago cubs @ atlanta braves"",""market"":""HR"",""line"":""0.5"",""odds"":""518"",""book"":""DraftKings"",""consensus_odds"":""458"",""trusted_books_count"":""4"",""trusted_books"":""DraftKings:+518 | FanDuel:+490 | Caesars:+425 | BetMGM:+400"",""raw_books_seen"":""DraftKings:+518 | FanDuel:+490 | Caesars:+425 | BetMGM:+400 | DraftKings:+518"",""removed_outliers"":""1"",""odds_quality"":""CLEANED_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",0,MATCH,59.4,1.0,70,clear sky,Truist Park,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,Chicago Cubs,probable,8,47.3,2.28,0.93,3.12,7.69,2.45,10.08,2.47,0.76,10.73,AVOID,10.73,MATCH,Truist Park,Truist Park,Atlanta Braves,58.00,58.00,58.00,SLIGHT_BOOST,Slight HR boost,MATCH,7.5,0.0,MATCH,the_odds_api_totals,80.68,STRONG,4-Seam Fastball,34.6,100.0,100.0,4-Seam Fastball,100.0,4-Seam Fastball,100.0,Split-Finger 40.9% | 4-Seam Fastball 34.6% | Sweeper 15.4% | Sinker 7.7%,242,286,Ozzie Albies profiles best against 4-Seam Fastball | Shota Imanaga grades weakest on 4-Seam Fastball | Direct pitch type overlap,38.87,RESPECT,48.91,NEUTRAL,25.01,FRESH,94,6.3,6,1,1,0,0,,3.85,1.21,1.25,8.23,Opponent bullpen RESPECT | Quality NEUTRAL | Fatigue FRESH,100.00,0.00,55.00,35.00,58.00,25.00,50.00,52.00,24.92,LONGSHOT,55,Neutral,0,OPEN_AIR,NO_STATUS_MATCH
176,2026-05-13,2026,Austin Riley,,Atlanta Braves,Chicago Cubs,Chicago Cubs @ Atlanta Braves,824928,2026-05-13T23:15:00Z,Pre-Game,Truist Park,home,1,Shota Imanaga,Shota Imanaga,Shota Imanaga,684007,L,Shota Imanaga,684007,JR Ritchie,702275,441,DraftKings,18.48,24.92,missing,,,,,,,Atlanta Braves,Chicago Cubs @ Atlanta Braves,"{""player"":""Austin Riley"",""player_key"":""austin riley"",""team"":""Atlanta Braves"",""team_key"":""atlanta braves"",""game"":""Chicago Cubs @ Atlanta Braves"",""game_key"":""chicago cubs @ atlanta braves"",""market"":""HR"",""line"":""0.5"",""odds"":""441"",""book"":""DraftKings"",""consensus_odds"":""405"",""trusted_books_count"":""4"",""trusted_books"":""DraftKings:+441 | FanDuel:+410 | Caesars:+400 | BetMGM:+390"",""raw_books_seen"":""DraftKings:+441 | FanDuel:+410 | Caesars:+400 | BetMGM:+390 | DraftKings:+441"",""removed_outliers"":""1"",""odds_quality"":""CLEANED_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",0,MATCH,59.4,1.0,70,clear sky,Truist Park,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,Chicago Cubs,probable,8,47.3,2.28,0.93,3.12,7.69,2.45,10.08,2.47,0.76,10.73,AVOID,10.73,MATCH,Truist Park,Truist Park,Atlanta Braves,58.00,58.00,58.00,SLIGHT_BOOST,Slight HR boost,MATCH,7.5,0.0,MATCH,the_odds_api_totals,89.93,ELITE MATCHUP,4-Seam Fastball,34.6,100.0,100.0,4-Seam Fastball,100.0,4-Seam Fastball,100.0,Split-Finger 40.9% | 4-Seam Fastball 34.6% | Sweeper 15.4% | Sinker 7.7%,247,286,Austin Riley profiles best against 4-Seam Fastball | Shota Imanaga grades weakest on 4-Seam Fastball | Direct pitch type overlap,38.87,RESPECT,48.91,NEUTRAL,25.01,FRESH,94,6.3,6,1,1,0,0,,3.85,1.21,1.25,8.23,Opponent bullpen RESPECT | Quality NEUTRAL | Fatigue FRESH,100.00,0.00,55.00,35.00,58.00,25.00,50.00,52.00,24.92,LONGSHOT,55,Neutral,0,OPEN_AIR,NO_STATUS_MATCH
177,2026-05-13,2026,Matt Olson,,Atlanta Braves,Chicago Cubs,Chicago Cubs @ Atlanta Braves,824928,2026-05-13T23:15:00Z,Pre-Game,Truist Park,home,1,Shota Imanaga,Shota Imanaga,Shota Imanaga,684007,L,Shota Imanaga,684007,JR Ritchie,702275,400,DraftKings,20.00,24.92,missing,,,,,,,Atlanta Braves,Chicago Cubs @ Atlanta Braves,"{""player"":""Matt Olson"",""player_key"":""matt olson"",""team"":""Atlanta Braves"",""team_key"":""atlanta braves"",""game"":""Chicago Cubs @ Atlanta Braves"",""game_key"":""chicago cubs @ atlanta braves"",""market"":""HR"",""line"":""0.5"",""odds"":""400"",""book"":""DraftKings"",""consensus_odds"":""385"",""trusted_books_count"":""4"",""trusted_books"":""DraftKings:+400 | FanDuel:+390 | BetMGM:+380 | Caesars:+350"",""raw_books_seen"":""DraftKings:+400 | FanDuel:+390 | BetMGM:+380 | Caesars:+350 | DraftKings:+400"",""removed_outliers"":""1"",""odds_quality"":""CLEANED_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",0,MATCH,59.4,1.0,70,clear sky,Truist Park,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,Chicago Cubs,probable,8,47.3,2.28,0.93,3.12,7.69,2.45,10.08,2.47,0.76,10.73,AVOID,10.73,MATCH,Truist Park,Truist Park,Atlanta Braves,58.00,58.00,58.00,SLIGHT_BOOST,Slight HR boost,MATCH,7.5,0.0,MATCH,the_odds_api_totals,72.61,STRONG,4-Seam Fastball,34.6,100.0,100.0,4-Seam Fastball,100.0,4-Seam Fastball,100.0,Split-Finger 40.9% | 4-Seam Fastball 34.6% | Sweeper 15.4% | Sinker 7.7%,319,286,Matt Olson profiles best against 4-Seam Fastball | Shota Imanaga grades weakest on 4-Seam Fastball | Direct pitch type overlap,38.87,RESPECT,48.91,NEUTRAL,25.01,FRESH,94,6.3,6,1,1,0,0,,3.85,1.21,1.25,8.23,Opponent bullpen RESPECT | Quality NEUTRAL | Fatigue FRESH,100.00,0.00,55.00,35.00,58.00,25.00,50.00,52.00,24.92,LONGSHOT,55,Neutral,0,OPEN_AIR,NO_STATUS_MATCH
179,2026-05-13,2026,Jorge Mateo,,Atlanta Braves,Chicago Cubs,Chicago Cubs @ Atlanta Braves,824928,2026-05-13T23:15:00Z,Pre-Game,Truist Park,home,1,Shota Imanaga,Shota Imanaga,Shota Imanaga,684007,L,Shota Imanaga,684007,JR Ritchie,702275,960,DraftKings,9.43,24.73,missing,,,,,,,Atlanta Braves,Chicago Cubs @ Atlanta Braves,"{""player"":""Jorge Mateo"",""player_key"":""jorge mateo"",""team"":""Atlanta Braves"",""team_key"":""atlanta braves"",""game"":""Chicago Cubs @ Atlanta Braves"",""game_key"":""chicago cubs @ atlanta braves"",""market"":""HR"",""line"":""0.5"",""odds"":""960"",""book"":""DraftKings"",""consensus_odds"":""840"",""trusted_books_count"":""4"",""trusted_books"":""DraftKings:+960 | FanDuel:+880 | BetMGM:+800 | Caesars:+750"",""raw_books_seen"":""DraftKings:+960 | FanDuel:+880 | BetMGM:+800 | Caesars:+750 | DraftKings:+960"",""removed_outliers"":""1"",""odds_quality"":""CLEANED_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",0,MATCH,59.4,1.0,70,clear sky,Truist Park,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,Chicago Cubs,probable,8,47.3,2.28,0.93,3.12,7.69,2.45,10.08,2.47,0.76,10.73,AVOID,10.73,MATCH,Truist Park,Truist Park,Atlanta Braves,58.00,58.00,58.00,SLIGHT_BOOST,Slight HR boost,MATCH,7.5,0.0,MATCH,the_odds_api_totals,84.71,ELITE MATCHUP,4-Seam Fastball,34.6,100.0,100.0,4-Seam Fastball,100.0,4-Seam Fastball,100.0,Split-Finger 40.9% | 4-Seam Fastball 34.6% | Sweeper 15.4% | Sinker 7.7%,128,286,Jorge Mateo profiles best against 4-Seam Fastball | Shota Imanaga grades weakest on 4-Seam Fastball | Direct pitch type overlap,38.87,RESPECT,48.91,NEUTRAL,25.01,FRESH,94,6.3,6,1,1,0,0,,3.85,1.21,1.25,8.23,Opponent bullpen RESPECT | Quality NEUTRAL | Fatigue FRESH,99.13,0.00,55.00,35.00,58.00,25.00,50.00,52.00,24.73,LONGSHOT,55,Neutral,0,OPEN_AIR,NO_STATUS_MATCH
180,2026-05-13,2026,Alejandro Osuna,,Texas Rangers,Arizona Diamondbacks,Arizona Diamondbacks @ Texas Rangers,822900,2026-05-14T00:05:00Z,Pre-Game,Globe Life Field,home,1,Ryne Nelson,Ryne Nelson,Ryne Nelson,669194,R,Ryne Nelson,669194,Kumar Rocker,677958,1220,DraftKings,7.58,24.70,missing,,,,,,,Texas Rangers,Arizona Diamondbacks @ Texas Rangers,"{""player"":""Alejandro Osuna"",""player_key"":""alejandro osuna"",""team"":""Texas Rangers"",""team_key"":""texas rangers"",""game"":""Arizona Diamondbacks @ Texas Rangers"",""game_key"":""arizona diamondbacks @ texas rangers"",""market"":""HR"",""line"":""0.5"",""odds"":""1220"",""book"":""DraftKings"",""consensus_odds"":""1060"",""trusted_books_count"":""4"",""trusted_books"":""DraftKings:+1220 | FanDuel:+1120 | BetMGM:+1000 | Caesars:+950"",""raw_books_seen"":""DraftKings:+1220 | FanDuel:+1120 | BetMGM:+1000 | Caesars:+950 | DraftKings:+1220"",""removed_outliers"":""1"",""odds_quality"":""CLEANED_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",0,MATCH,80.8,12.7,170,clear sky,Globe Life Field,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,Arizona Diamondbacks,probable,8,38.0,5.68,1.26,4.83,8.85,4.15,8.29,3.32,1.89,69.33,LIVE,69.33,MATCH,Globe Life Field,Globe Life Field,Texas Rangers,56.00,56.00,56.00,SLIGHT_BOOST,Slight HR boost,MATCH,8.0,2.0,MATCH,the_odds_api_totals,91.05,ELITE MATCHUP,Curveball,5.1,96.7,100.0,Curveball,96.7,4-Seam Fastball,100.0,4-Seam Fastball 61.0% | Slider 13.4% | Cutter 9.7% | Sinker 9.0%,146,277,Alejandro Osuna profiles best against Curveball | Ryne Nelson grades weakest on 4-Seam Fastball,47.43,RESPECT,57.64,NEUTRAL,33.33,FRESH,95,6.7,6,1,1,1,0,Brandon Pfaadt 39 pitches 1 app,4.46,1.30,1.20,7.60,Opponent bullpen RESPECT | Quality NEUTRAL | Fatigue FRESH,76.00,0.00,55.00,69.33,56.00,37.50,50.00,52.00,24.70,LONGSHOT,57,Roof controlled,1,ROOF_OR_RETRACTABLE,NO_STATUS_MATCH
181,2026-05-13,2026,Ernie Clement,,Toronto Blue Jays,Tampa Bay Rays,Tampa Bay Rays @ Toronto Blue Jays,822815,2026-05-13T23:07:00Z,Pre-Game,Rogers Centre,home,1,Griffin Jax,Griffin Jax,Griffin Jax,643377,R,Griffin Jax,643377,Dylan Cease,656302,1200,DraftKings,7.69,24.70,missing,,,,,,,Toronto Blue Jays,Tampa Bay Rays @ Toronto Blue Jays,"{""player"":""Ernie Clement"",""player_key"":""ernie clement"",""team"":""Toronto Blue Jays"",""team_key"":""toronto blue jays"",""game"":""Tampa Bay Rays @ Toronto Blue Jays"",""game_key"":""tampa bay rays @ toronto blue jays"",""market"":""HR"",""line"":""0.5"",""odds"":""1200"",""book"":""DraftKings"",""consensus_odds"":""1035"",""trusted_books_count"":""4"",""trusted_books"":""DraftKings:+1200 | FanDuel:+1120 | Caesars:+950 | BetMGM:+875"",""raw_books_seen"":""DraftKings:+1200 | FanDuel:+1120 | Caesars:+950 | BetMGM:+875 | DraftKings:+1200"",""removed_outliers"":""1"",""odds_quality"":""CLEANED_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",0,MATCH,51.0,1.0,0,overcast clouds,Rogers Centre,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,Tampa Bay Rays,probable,3,18.0,5.00,1.44,5.39,6.98,2.00,8.50,5.00,1.50,67.84,LIVE,67.84,MATCH,Rogers Centre,Rogers Centre,Toronto Blue Jays,62.00,62.00,62.00,BOOST,Good HR park,MATCH,7.5,0.0,MATCH,the_odds_api_totals,80.75,STRONG,4-Seam Fastball,30.4,78.3,100.0,Changeup,100.0,4-Seam Fastball,100.0,4-Seam Fastball 30.4% | Changeup 18.5% | Sinker 17.0% | Sweeper 17.0%,209,135,Ernie Clement profiles best against 4-Seam Fastball | Griffin Jax grades weakest on 4-Seam Fastball,63.48,NEUTRAL,40.66,RESPECT,95.00,EXHAUSTED,195,11.3,11,4,2,1,2,Garrett Cleavinger 37 pitches 2 app | Kevin Kelly 38 pitches 2 app | Bryan Baker 26 pitches 2 app | Ian Seymour 34 pitches 2 app,3.48,1.15,1.02,7.90,Opponent bullpen NEUTRAL | Quality RESPECT | Fatigue EXHAUSTED,77.38,0.00,55.00,67.84,62.00,25.00,50.00,52.00,24.70,LONGSHOT,79,Roof controlled,1,ROOF_OR_RETRACTABLE,NO_STATUS_MATCH
183,2026-05-13,2026,Cedric Mullins,,Tampa Bay Rays,Toronto Blue Jays,Tampa Bay Rays @ Toronto Blue Jays,822815,2026-05-13T23:07:00Z,Pre-Game,Rogers Centre,away,0,Dylan Cease,Dylan Cease,Dylan Cease,656302,R,Dylan Cease,656302,Griffin Jax,643377,980,FanDuel,9.26,24.61,missing,,,,,,,Tampa Bay Rays,Tampa Bay Rays @ Toronto Blue Jays,"{""player"":""Cedric Mullins"",""player_key"":""cedric mullins"",""team"":""Tampa Bay Rays"",""team_key"":""tampa bay rays"",""game"":""Tampa Bay Rays @ Toronto Blue Jays"",""game_key"":""tampa bay rays @ toronto blue jays"",""market"":""HR"",""line"":""0.5"",""odds"":""980"",""book"":""FanDuel"",""consensus_odds"":""940"",""trusted_books_count"":""4"",""trusted_books"":""FanDuel:+980 | DraftKings:+980 | BetMGM:+900 | Caesars:+850"",""raw_books_seen"":""FanDuel:+980 | DraftKings:+980 | BetMGM:+900 | Caesars:+850 | DraftKings:+740 | FanDuel:+710 | Caesars:+700 | BetMGM:+650"",""removed_outliers"":""4"",""odds_quality"":""CLEANED_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",0,MATCH,51.0,1.0,0,overcast clouds,Rogers Centre,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,Toronto Blue Jays,probable,8,45.3,2.58,1.24,2.77,6.99,3.20,13.10,3.57,0.20,16.95,AVOID,16.95,MATCH,Rogers Centre,Rogers Centre,Toronto Blue Jays,62.00,62.00,62.00,BOOST,Good HR park,MATCH,7.5,0.0,MATCH,the_odds_api_totals,80.33,STRONG,Changeup,13.5,99.7,92.8,Changeup,99.7,Sinker,100.0,Slider 33.2% | 4-Seam Fastball 31.9% | Changeup 13.5% | Sinker 9.7%,163,310,Cedric Mullins profiles best against Changeup | Dylan Cease grades weakest on Sinker,68.47,LIVE,49.25,NEUTRAL,95.00,EXHAUSTED,278,16.0,11,5,4,2,1,Tommy Nance 40 pitches 2 app | Eric Lauer 80 pitches 1 app | Braydon Fisher 43 pitches 2 app,4.19,1.30,1.04,9.06,Opponent bullpen LIVE | Quality NEUTRAL | Fatigue EXHAUSTED,97.00,0.00,55.00,35.00,62.00,25.00,50.00,52.00,24.61,LONGSHOT,79,Roof controlled,1,ROOF_OR_RETRACTABLE,NO_STATUS_MATCH
184,2026-05-13,2026,Nico Hoerner,,Chicago Cubs,Atlanta Braves,Chicago Cubs @ Atlanta Braves,824928,2026-05-13T23:15:00Z,Pre-Game,Truist Park,away,0,JR Ritchie,JR Ritchie,JR Ritchie,702275,R,JR Ritchie,702275,Shota Imanaga,684007,1280,DraftKings,7.25,24.55,missing,,,,,,,Chicago Cubs,Chicago Cubs @ Atlanta Braves,"{""player"":""Nico Hoerner"",""player_key"":""nico hoerner"",""team"":""Chicago Cubs"",""team_key"":""chicago cubs"",""game"":""Chicago Cubs @ Atlanta Braves"",""game_key"":""chicago cubs @ atlanta braves"",""market"":""HR"",""line"":""0.5"",""odds"":""1280"",""book"":""DraftKings"",""consensus_odds"":""1180"",""trusted_books_count"":""4"",""trusted_books"":""DraftKings:+1280 | FanDuel:+1260 | Caesars:+1100 | BetMGM:+1000"",""raw_books_seen"":""DraftKings:+1280 | FanDuel:+1260 | Caesars:+1100 | BetMGM:+1000"",""removed_outliers"":""0"",""odds_quality"":""CLEAN_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",0,MATCH,59.4,1.0,70,clear sky,Truist Park,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,Atlanta Braves,probable,3,17.3,3.63,1.50,6.63,7.69,3.63,6.75,6.23,2.08,78.23,ATTACK,78.23,MATCH,Truist Park,Truist Park,Atlanta Braves,58.00,58.00,58.00,SLIGHT_BOOST,Slight HR boost,MATCH,7.5,0.0,MATCH,the_odds_api_totals,84.64,ELITE MATCHUP,Curveball,25.7,100.0,100.0,Curveball,100.0,Changeup,100.0,Curveball 25.7% | 4-Seam Fastball 25.7% | Changeup 16.9% | Sinker 14.5%,247,249,Nico Hoerner profiles best against Curveball | JR Ritchie grades weakest on Changeup,40.42,RESPECT,35.99,RESPECT,46.53,NORMAL,116,8.3,6,2,2,2,0,Raisel Iglesias 19 pitches 2 app | Didier Fuentes 36 pitches 1 app,3.11,1.15,1.01,8.88,Opponent bullpen RESPECT | Quality RESPECT | Fatigue NORMAL,71.88,0.00,55.00,78.23,58.00,25.00,50.00,52.00,24.55,LONGSHOT,55,Neutral,0,OPEN_AIR,NO_STATUS_MATCH
186,2026-05-13,2026,Jonny DeLuca,,Tampa Bay Rays,Toronto Blue Jays,Tampa Bay Rays @ Toronto Blue Jays,822815,2026-05-13T23:07:00Z,Pre-Game,Rogers Centre,away,0,Dylan Cease,Dylan Cease,Dylan Cease,656302,R,Dylan Cease,656302,Griffin Jax,643377,990,DraftKings,9.17,24.37,missing,,,,,,,Tampa Bay Rays,Tampa Bay Rays @ Toronto Blue Jays,"{""player"":""Jonny DeLuca"",""player_key"":""jonny deluca"",""team"":""Tampa Bay Rays"",""team_key"":""tampa bay rays"",""game"":""Tampa Bay Rays @ Toronto Blue Jays"",""game_key"":""tampa bay rays @ toronto blue jays"",""market"":""HR"",""line"":""0.5"",""odds"":""990"",""book"":""DraftKings"",""consensus_odds"":""915"",""trusted_books_count"":""4"",""trusted_books"":""DraftKings:+990 | FanDuel:+980 | Caesars:+850 | BetMGM:+775"",""raw_books_seen"":""DraftKings:+990 | FanDuel:+980 | FanDuel:+980 | Caesars:+850 | BetMGM:+775"",""removed_outliers"":""1"",""odds_quality"":""CLEANED_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",0,MATCH,51.0,1.0,0,overcast clouds,Rogers Centre,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,Toronto Blue Jays,probable,8,45.3,2.58,1.24,2.77,6.99,3.20,13.10,3.57,0.20,16.95,AVOID,16.95,MATCH,Rogers Centre,Rogers Centre,Toronto Blue Jays,62.00,62.00,62.00,BOOST,Good HR park,MATCH,7.5,0.0,MATCH,the_odds_api_totals,77.89,STRONG,Sinker,9.7,92.0,100.0,Sinker,92.0,Sinker,100.0,Slider 33.2% | 4-Seam Fastball 31.9% | Changeup 13.5% | Sinker 9.7%,168,310,Jonny DeLuca profiles best against Sinker | Dylan Cease grades weakest on Sinker | Direct pitch type overlap,68.47,LIVE,49.25,NEUTRAL,95.00,EXHAUSTED,278,16.0,11,5,4,2,1,Tommy Nance 40 pitches 2 app | Eric Lauer 80 pitches 1 app | Braydon Fisher 43 pitches 2 app,4.19,1.30,1.04,9.06,Opponent bullpen LIVE | Quality NEUTRAL | Fatigue EXHAUSTED,95.88,0.00,55.00,35.00,62.00,25.00,50.00,52.00,24.37,LONGSHOT,79,Roof controlled,1,ROOF_OR_RETRACTABLE,NO_STATUS_MATCH
201,2026-05-13,2026,Tyler Heineman,,Toronto Blue Jays,Tampa Bay Rays,Tampa Bay Rays @ Toronto Blue Jays,822815,2026-05-13T23:07:00Z,Pre-Game,Rogers Centre,home,1,Griffin Jax,Griffin Jax,Griffin Jax,643377,R,Griffin Jax,643377,Dylan Cease,656302,1280,DraftKings,7.25,23.54,missing,,,,,,,Toronto Blue Jays,Tampa Bay Rays @ Toronto Blue Jays,"{""player"":""Tyler Heineman"",""player_key"":""tyler heineman"",""team"":""Toronto Blue Jays"",""team_key"":""toronto blue jays"",""game"":""Tampa Bay Rays @ Toronto Blue Jays"",""game_key"":""tampa bay rays @ toronto blue jays"",""market"":""HR"",""line"":""0.5"",""odds"":""1280"",""book"":""DraftKings"",""consensus_odds"":""1205"",""trusted_books_count"":""4"",""trusted_books"":""DraftKings:+1280 | FanDuel:+1260 | BetMGM:+1150 | Caesars:+1100"",""raw_books_seen"":""DraftKings:+1280 | FanDuel:+1260 | BetMGM:+1150 | Caesars:+1100"",""removed_outliers"":""0"",""odds_quality"":""CLEAN_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",0,MATCH,51.0,1.0,0,overcast clouds,Rogers Centre,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,Tampa Bay Rays,probable,3,18.0,5.00,1.44,5.39,6.98,2.00,8.50,5.00,1.50,67.84,LIVE,67.84,MATCH,Rogers Centre,Rogers Centre,Toronto Blue Jays,62.00,62.00,62.00,BOOST,Good HR park,MATCH,7.5,0.0,MATCH,the_odds_api_totals,67.71,LIVE,4-Seam Fastball,30.4,55.2,100.0,Sweeper,62.5,4-Seam Fastball,100.0,4-Seam Fastball 30.4% | Changeup 18.5% | Sinker 17.0% | Sweeper 17.0%,95,135,Tyler Heineman profiles best against 4-Seam Fastball | Griffin Jax grades weakest on 4-Seam Fastball,63.48,NEUTRAL,40.66,RESPECT,95.00,EXHAUSTED,195,11.3,11,4,2,1,2,Garrett Cleavinger 37 pitches 2 app | Kevin Kelly 38 pitches 2 app | Bryan Baker 26 pitches 2 app | Ian Seymour 34 pitches 2 app,3.48,1.15,1.02,7.90,Opponent bullpen NEUTRAL | Quality RESPECT | Fatigue EXHAUSTED,71.88,0.00,55.00,67.84,62.00,25.00,50.00,52.00,23.54,LONGSHOT,79,Roof controlled,1,ROOF_OR_RETRACTABLE,NO_STATUS_MATCH
