stack_id,game,stack_size,stack_type,players,teams,pitcher,odds,avg_correlation_score,avg_environment_score,avg_pitcher_collapse_score,avg_batter_power_score,avg_vegas_total,avg_weather_boost,lineup_correlation_bonus,same_team_bonus,environment_bonus,stack_score,stack_grade,payout_profile
San Francisco Giants @ Los Angeles Dodgers | 4 MAN | Max Muncy + Teoscar Hernández + Heliot Ramos + Harrison Bader,San Francisco Giants @ Los Angeles Dodgers,4,GAME_ENVIRONMENT_STACK,Max Muncy + Teoscar Hernández + Heliot Ramos + Harrison Bader,Los Angeles Dodgers / San Francisco Giants,Robbie Ray / Shohei Ohtani,Max Muncy | Teoscar Hernández | Heliot Ramos | Harrison Bader,42.48,34.00,57.45,33.98,,,2.00,2.00,0.00,42.04,DEEP_ONLY,NO_ODDS
San Francisco Giants @ Los Angeles Dodgers | 4 MAN | Max Muncy + Kyle Tucker + Heliot Ramos + Harrison Bader,San Francisco Giants @ Los Angeles Dodgers,4,GAME_ENVIRONMENT_STACK,Max Muncy + Kyle Tucker + Heliot Ramos + Harrison Bader,Los Angeles Dodgers / San Francisco Giants,Robbie Ray / Shohei Ohtani,Max Muncy | Kyle Tucker | Heliot Ramos | Harrison Bader,42.48,34.00,57.43,33.99,,,2.00,2.00,0.00,42.04,DEEP_ONLY,NO_ODDS
San Diego Padres @ Milwaukee Brewers | 4 MAN | Jackson Chourio + Brice Turang + Garrett Mitchell + Jackson Merrill,San Diego Padres @ Milwaukee Brewers,4,GAME_ENVIRONMENT_STACK,Jackson Chourio + Brice Turang + Garrett Mitchell + Jackson Merrill,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,Jackson Chourio | Brice Turang | Garrett Mitchell | Jackson Merrill,42.51,34.00,57.14,34.33,,,2.00,2.00,0.00,42.04,DEEP_ONLY,NO_ODDS
San Diego Padres @ Milwaukee Brewers | 4 MAN | Jackson Chourio + Jake Bauers + William Contreras + Jackson Merrill,San Diego Padres @ Milwaukee Brewers,4,GAME_ENVIRONMENT_STACK,Jackson Chourio + Jake Bauers + William Contreras + Jackson Merrill,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,Jackson Chourio | Jake Bauers | William Contreras | Jackson Merrill,42.54,34.00,56.91,34.59,,,2.00,2.00,0.00,42.04,DEEP_ONLY,NO_ODDS
San Diego Padres @ Milwaukee Brewers | 4 MAN | Jackson Chourio + Jake Bauers + Andrew Vaughn + Ramón Laureano,San Diego Padres @ Milwaukee Brewers,4,GAME_ENVIRONMENT_STACK,Jackson Chourio + Jake Bauers + Andrew Vaughn + Ramón Laureano,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,Jackson Chourio | Jake Bauers | Andrew Vaughn | Ramón Laureano,42.53,34.00,56.92,34.56,,,2.00,2.00,0.00,42.04,DEEP_ONLY,NO_ODDS
San Francisco Giants @ Los Angeles Dodgers | 4 MAN | Freddie Freeman + Will Smith + Heliot Ramos + Rafael Devers,San Francisco Giants @ Los Angeles Dodgers,4,GAME_ENVIRONMENT_STACK,Freddie Freeman + Will Smith + Heliot Ramos + Rafael Devers,Los Angeles Dodgers / San Francisco Giants,Robbie Ray / Shohei Ohtani,Freddie Freeman | Will Smith | Heliot Ramos | Rafael Devers,42.48,34.00,57.33,34.08,,,2.00,2.00,0.00,42.03,DEEP_ONLY,NO_ODDS
San Francisco Giants @ Los Angeles Dodgers | 4 MAN | Freddie Freeman + Dalton Rushing + Casey Schmitt + Rafael Devers,San Francisco Giants @ Los Angeles Dodgers,4,GAME_ENVIRONMENT_STACK,Freddie Freeman + Dalton Rushing + Casey Schmitt + Rafael Devers,Los Angeles Dodgers / San Francisco Giants,Robbie Ray / Shohei Ohtani,Freddie Freeman | Dalton Rushing | Casey Schmitt | Rafael Devers,42.51,34.00,57.13,34.32,,,2.00,2.00,0.00,42.03,DEEP_ONLY,NO_ODDS
San Francisco Giants @ Los Angeles Dodgers | 4 MAN | Andy Pages + Teoscar Hernández + Casey Schmitt + Heliot Ramos,San Francisco Giants @ Los Angeles Dodgers,4,GAME_ENVIRONMENT_STACK,Andy Pages + Teoscar Hernández + Casey Schmitt + Heliot Ramos,Los Angeles Dodgers / San Francisco Giants,Robbie Ray / Shohei Ohtani,Andy Pages | Teoscar Hernández | Casey Schmitt | Heliot Ramos,42.48,34.00,57.34,34.05,,,2.00,2.00,0.00,42.03,DEEP_ONLY,NO_ODDS
San Francisco Giants @ Los Angeles Dodgers | 4 MAN | Andy Pages + Kyle Tucker + Casey Schmitt + Heliot Ramos,San Francisco Giants @ Los Angeles Dodgers,4,GAME_ENVIRONMENT_STACK,Andy Pages + Kyle Tucker + Casey Schmitt + Heliot Ramos,Los Angeles Dodgers / San Francisco Giants,Robbie Ray / Shohei Ohtani,Andy Pages | Kyle Tucker | Casey Schmitt | Heliot Ramos,42.48,34.00,57.32,34.06,,,2.00,2.00,0.00,42.03,DEEP_ONLY,NO_ODDS
Seattle Mariners @ Houston Astros | 4 MAN | Randy Arozarena + Yordan Alvarez + Zach Cole + Christian Walker,Seattle Mariners @ Houston Astros,4,GAME_ENVIRONMENT_STACK,Randy Arozarena + Yordan Alvarez + Zach Cole + Christian Walker,Seattle Mariners / Houston Astros,Lance McCullers Jr. / Bryce Miller,Randy Arozarena | Yordan Alvarez | Zach Cole | Christian Walker,42.84,34.00,54.08,37.71,,,2.00,2.00,0.00,42.02,DEEP_ONLY,NO_ODDS
San Francisco Giants @ Los Angeles Dodgers | 4 MAN | Freddie Freeman + Andy Pages + Casey Schmitt + Harrison Bader,San Francisco Giants @ Los Angeles Dodgers,4,GAME_ENVIRONMENT_STACK,Freddie Freeman + Andy Pages + Casey Schmitt + Harrison Bader,Los Angeles Dodgers / San Francisco Giants,Robbie Ray / Shohei Ohtani,Freddie Freeman | Andy Pages | Casey Schmitt | Harrison Bader,42.48,34.00,57.23,34.16,,,2.00,2.00,0.00,42.02,DEEP_ONLY,NO_ODDS
San Diego Padres @ Milwaukee Brewers | 2 MAN | Jackson Chourio + Fernando Tatis Jr.,San Diego Padres @ Milwaukee Brewers,2,GAME_ENVIRONMENT_STACK,Jackson Chourio + Fernando Tatis Jr.,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,Jackson Chourio | Fernando Tatis Jr.,42.55,34.00,56.56,34.89,,,2.00,2.00,0.00,42.02,DEEP_ONLY,NO_ODDS
San Diego Padres @ Milwaukee Brewers | 4 MAN | Jackson Chourio + Brice Turang + Garrett Mitchell + Gavin Sheets,San Diego Padres @ Milwaukee Brewers,4,GAME_ENVIRONMENT_STACK,Jackson Chourio + Brice Turang + Garrett Mitchell + Gavin Sheets,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,Jackson Chourio | Brice Turang | Garrett Mitchell | Gavin Sheets,42.50,34.00,57.08,34.32,,,2.00,2.00,0.00,42.02,DEEP_ONLY,NO_ODDS
San Diego Padres @ Milwaukee Brewers | 4 MAN | Jackson Chourio + Jake Bauers + William Contreras + Gavin Sheets,San Diego Padres @ Milwaukee Brewers,4,GAME_ENVIRONMENT_STACK,Jackson Chourio + Jake Bauers + William Contreras + Gavin Sheets,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,Jackson Chourio | Jake Bauers | William Contreras | Gavin Sheets,42.52,34.00,56.85,34.59,,,2.00,2.00,0.00,42.02,DEEP_ONLY,NO_ODDS
San Diego Padres @ Milwaukee Brewers | 4 MAN | Jackson Chourio + Jake Bauers + Andrew Vaughn + Fernando Tatis Jr.,San Diego Padres @ Milwaukee Brewers,4,GAME_ENVIRONMENT_STACK,Jackson Chourio + Jake Bauers + Andrew Vaughn + Fernando Tatis Jr.,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,Jackson Chourio | Jake Bauers | Andrew Vaughn | Fernando Tatis Jr.,42.52,34.00,56.89,34.52,,,2.00,2.00,0.00,42.02,DEEP_ONLY,NO_ODDS
San Francisco Giants @ Los Angeles Dodgers | 3 MAN | Dalton Rushing + Mookie Betts + Harrison Bader,San Francisco Giants @ Los Angeles Dodgers,3,GAME_ENVIRONMENT_STACK,Dalton Rushing + Mookie Betts + Harrison Bader,Los Angeles Dodgers / San Francisco Giants,Robbie Ray / Shohei Ohtani,Dalton Rushing | Mookie Betts | Harrison Bader,42.42,34.00,57.61,33.69,,,2.00,2.00,0.00,42.01,DEEP_ONLY,NO_ODDS
San Francisco Giants @ Los Angeles Dodgers | 4 MAN | Max Muncy + Andy Pages + Rafael Devers + Harrison Bader,San Francisco Giants @ Los Angeles Dodgers,4,GAME_ENVIRONMENT_STACK,Max Muncy + Andy Pages + Rafael Devers + Harrison Bader,Los Angeles Dodgers / San Francisco Giants,Robbie Ray / Shohei Ohtani,Max Muncy | Andy Pages | Rafael Devers | Harrison Bader,42.45,34.00,57.34,33.98,,,2.00,2.00,0.00,42.01,DEEP_ONLY,NO_ODDS
San Francisco Giants @ Los Angeles Dodgers | 4 MAN | Freddie Freeman + Dalton Rushing + Heliot Ramos + Rafael Devers,San Francisco Giants @ Los Angeles Dodgers,4,GAME_ENVIRONMENT_STACK,Freddie Freeman + Dalton Rushing + Heliot Ramos + Rafael Devers,Los Angeles Dodgers / San Francisco Giants,Robbie Ray / Shohei Ohtani,Freddie Freeman | Dalton Rushing | Heliot Ramos | Rafael Devers,42.47,34.00,57.16,34.19,,,2.00,2.00,0.00,42.01,DEEP_ONLY,NO_ODDS
San Francisco Giants @ Los Angeles Dodgers | 4 MAN | Will Smith + Teoscar Hernández + Casey Schmitt + Heliot Ramos,San Francisco Giants @ Los Angeles Dodgers,4,GAME_ENVIRONMENT_STACK,Will Smith + Teoscar Hernández + Casey Schmitt + Heliot Ramos,Los Angeles Dodgers / San Francisco Giants,Robbie Ray / Shohei Ohtani,Will Smith | Teoscar Hernández | Casey Schmitt | Heliot Ramos,42.46,34.00,57.26,34.05,,,2.00,2.00,0.00,42.01,DEEP_ONLY,NO_ODDS
San Diego Padres @ Milwaukee Brewers | 2 MAN | Jackson Chourio + Jackson Merrill,San Diego Padres @ Milwaukee Brewers,2,GAME_ENVIRONMENT_STACK,Jackson Chourio + Jackson Merrill,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,Jackson Chourio | Jackson Merrill,42.56,34.00,56.39,35.06,,,2.00,2.00,0.00,42.01,DEEP_ONLY,NO_ODDS
San Diego Padres @ Milwaukee Brewers | 4 MAN | Jackson Chourio + Jake Bauers + Andrew Vaughn + Jackson Merrill,San Diego Padres @ Milwaukee Brewers,4,GAME_ENVIRONMENT_STACK,Jackson Chourio + Jake Bauers + Andrew Vaughn + Jackson Merrill,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,Jackson Chourio | Jake Bauers | Andrew Vaughn | Jackson Merrill,42.52,34.00,56.80,34.61,,,2.00,2.00,0.00,42.01,DEEP_ONLY,NO_ODDS
San Diego Padres @ Milwaukee Brewers | 4 MAN | Jackson Chourio + Jake Bauers + Garrett Mitchell + Ramón Laureano,San Diego Padres @ Milwaukee Brewers,4,GAME_ENVIRONMENT_STACK,Jackson Chourio + Jake Bauers + Garrett Mitchell + Ramón Laureano,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,Jackson Chourio | Jake Bauers | Garrett Mitchell | Ramón Laureano,42.45,34.00,57.29,34.03,,,2.00,2.00,0.00,42.01,DEEP_ONLY,NO_ODDS
Tampa Bay Rays @ Toronto Blue Jays | 3 MAN | Andrés Giménez + Yandy Díaz + Jake Fraley,Tampa Bay Rays @ Toronto Blue Jays,3,GAME_ENVIRONMENT_STACK,Andrés Giménez + Yandy Díaz + Jake Fraley,Toronto Blue Jays / Tampa Bay Rays,Griffin Jax / Dylan Cease,Andrés Giménez | Yandy Díaz | Jake Fraley,42.31,34.00,58.43,32.70,,,2.00,2.00,0.00,42.00,DEEP_ONLY,NO_ODDS
Colorado Rockies @ Pittsburgh Pirates | 3 MAN | Billy Cook + Hunter Goodman + Mickey Moniak,Colorado Rockies @ Pittsburgh Pirates,3,GAME_ENVIRONMENT_STACK,Billy Cook + Hunter Goodman + Mickey Moniak,Pittsburgh Pirates / Colorado Rockies,Jose Quintana / Mitch Keller,Billy Cook | Hunter Goodman | Mickey Moniak,42.23,34.00,59.16,31.91,,,2.00,2.00,0.00,42.00,DEEP_ONLY,NO_ODDS
San Francisco Giants @ Los Angeles Dodgers | 4 MAN | Freddie Freeman + Andy Pages + Heliot Ramos + Harrison Bader,San Francisco Giants @ Los Angeles Dodgers,4,GAME_ENVIRONMENT_STACK,Freddie Freeman + Andy Pages + Heliot Ramos + Harrison Bader,Los Angeles Dodgers / San Francisco Giants,Robbie Ray / Shohei Ohtani,Freddie Freeman | Andy Pages | Heliot Ramos | Harrison Bader,42.45,34.00,57.27,34.02,,,2.00,2.00,0.00,42.00,DEEP_ONLY,NO_ODDS
San Francisco Giants @ Los Angeles Dodgers | 4 MAN | Freddie Freeman + Will Smith + Casey Schmitt + Harrison Bader,San Francisco Giants @ Los Angeles Dodgers,4,GAME_ENVIRONMENT_STACK,Freddie Freeman + Will Smith + Casey Schmitt + Harrison Bader,Los Angeles Dodgers / San Francisco Giants,Robbie Ray / Shohei Ohtani,Freddie Freeman | Will Smith | Casey Schmitt | Harrison Bader,42.46,34.00,57.15,34.16,,,2.00,2.00,0.00,42.00,DEEP_ONLY,NO_ODDS
San Francisco Giants @ Los Angeles Dodgers | 4 MAN | Will Smith + Kyle Tucker + Casey Schmitt + Heliot Ramos,San Francisco Giants @ Los Angeles Dodgers,4,GAME_ENVIRONMENT_STACK,Will Smith + Kyle Tucker + Casey Schmitt + Heliot Ramos,Los Angeles Dodgers / San Francisco Giants,Robbie Ray / Shohei Ohtani,Will Smith | Kyle Tucker | Casey Schmitt | Heliot Ramos,42.45,34.00,57.24,34.06,,,2.00,2.00,0.00,42.00,DEEP_ONLY,NO_ODDS
San Diego Padres @ Milwaukee Brewers | 3 MAN | Brice Turang + Jake Bauers + Ramón Laureano,San Diego Padres @ Milwaukee Brewers,3,GAME_ENVIRONMENT_STACK,Brice Turang + Jake Bauers + Ramón Laureano,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,Brice Turang | Jake Bauers | Ramón Laureano,42.48,34.00,56.94,34.40,,,2.00,2.00,0.00,42.00,DEEP_ONLY,NO_ODDS
San Diego Padres @ Milwaukee Brewers | 4 MAN | Jackson Chourio + Jake Bauers + Andrew Vaughn + Gavin Sheets,San Diego Padres @ Milwaukee Brewers,4,GAME_ENVIRONMENT_STACK,Jackson Chourio + Jake Bauers + Andrew Vaughn + Gavin Sheets,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,Jackson Chourio | Jake Bauers | Andrew Vaughn | Gavin Sheets,42.50,34.00,56.74,34.60,,,2.00,2.00,0.00,42.00,DEEP_ONLY,NO_ODDS
San Francisco Giants @ Los Angeles Dodgers | 4 MAN | Dalton Rushing + Teoscar Hernández + Casey Schmitt + Heliot Ramos,San Francisco Giants @ Los Angeles Dodgers,4,GAME_ENVIRONMENT_STACK,Dalton Rushing + Teoscar Hernández + Casey Schmitt + Heliot Ramos,Los Angeles Dodgers / San Francisco Giants,Robbie Ray / Shohei Ohtani,Dalton Rushing | Teoscar Hernández | Casey Schmitt | Heliot Ramos,42.45,34.00,57.09,34.16,,,2.00,2.00,0.00,41.99,DEEP_ONLY,NO_ODDS
San Diego Padres @ Milwaukee Brewers | 4 MAN | Jackson Chourio + Brice Turang + William Contreras + Xander Bogaerts,San Diego Padres @ Milwaukee Brewers,4,GAME_ENVIRONMENT_STACK,Jackson Chourio + Brice Turang + William Contreras + Xander Bogaerts,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,Jackson Chourio | Brice Turang | William Contreras | Xander Bogaerts,42.52,34.00,56.52,34.84,,,2.00,2.00,0.00,41.99,DEEP_ONLY,NO_ODDS
San Diego Padres @ Milwaukee Brewers | 4 MAN | Jackson Chourio + Jake Bauers + Garrett Mitchell + Fernando Tatis Jr.,San Diego Padres @ Milwaukee Brewers,4,GAME_ENVIRONMENT_STACK,Jackson Chourio + Jake Bauers + Garrett Mitchell + Fernando Tatis Jr.,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,Jackson Chourio | Jake Bauers | Garrett Mitchell | Fernando Tatis Jr.,42.43,34.00,57.27,33.99,,,2.00,2.00,0.00,41.99,DEEP_ONLY,NO_ODDS
San Diego Padres @ Milwaukee Brewers | 4 MAN | Jackson Chourio + Jake Bauers + Garrett Mitchell + Jackson Merrill,San Diego Padres @ Milwaukee Brewers,4,GAME_ENVIRONMENT_STACK,Jackson Chourio + Jake Bauers + Garrett Mitchell + Jackson Merrill,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,Jackson Chourio | Jake Bauers | Garrett Mitchell | Jackson Merrill,42.43,34.00,57.18,34.07,,,2.00,2.00,0.00,41.99,DEEP_ONLY,NO_ODDS
Seattle Mariners @ Houston Astros | 4 MAN | Brendan Donovan + Yordan Alvarez + Zach Cole + Christian Walker,Seattle Mariners @ Houston Astros,4,GAME_ENVIRONMENT_STACK,Brendan Donovan + Yordan Alvarez + Zach Cole + Christian Walker,Seattle Mariners / Houston Astros,Lance McCullers Jr. / Bryce Miller,Brendan Donovan | Yordan Alvarez | Zach Cole | Christian Walker,42.79,34.00,54.05,37.60,,,2.00,2.00,0.00,41.98,DEEP_ONLY,NO_ODDS
San Francisco Giants @ Los Angeles Dodgers | 4 MAN | Max Muncy + Will Smith + Rafael Devers + Harrison Bader,San Francisco Giants @ Los Angeles Dodgers,4,GAME_ENVIRONMENT_STACK,Max Muncy + Will Smith + Rafael Devers + Harrison Bader,Los Angeles Dodgers / San Francisco Giants,Robbie Ray / Shohei Ohtani,Max Muncy | Will Smith | Rafael Devers | Harrison Bader,42.42,34.00,57.26,33.98,,,2.00,2.00,0.00,41.98,DEEP_ONLY,NO_ODDS
San Francisco Giants @ Los Angeles Dodgers | 4 MAN | Freddie Freeman + Will Smith + Heliot Ramos + Harrison Bader,San Francisco Giants @ Los Angeles Dodgers,4,GAME_ENVIRONMENT_STACK,Freddie Freeman + Will Smith + Heliot Ramos + Harrison Bader,Los Angeles Dodgers / San Francisco Giants,Robbie Ray / Shohei Ohtani,Freddie Freeman | Will Smith | Heliot Ramos | Harrison Bader,42.42,34.00,57.19,34.02,,,2.00,2.00,0.00,41.98,DEEP_ONLY,NO_ODDS
San Francisco Giants @ Los Angeles Dodgers | 4 MAN | Freddie Freeman + Dalton Rushing + Casey Schmitt + Harrison Bader,San Francisco Giants @ Los Angeles Dodgers,4,GAME_ENVIRONMENT_STACK,Freddie Freeman + Dalton Rushing + Casey Schmitt + Harrison Bader,Los Angeles Dodgers / San Francisco Giants,Robbie Ray / Shohei Ohtani,Freddie Freeman | Dalton Rushing | Casey Schmitt | Harrison Bader,42.45,34.00,56.98,34.27,,,2.00,2.00,0.00,41.98,DEEP_ONLY,NO_ODDS
San Francisco Giants @ Los Angeles Dodgers | 4 MAN | Dalton Rushing + Kyle Tucker + Casey Schmitt + Heliot Ramos,San Francisco Giants @ Los Angeles Dodgers,4,GAME_ENVIRONMENT_STACK,Dalton Rushing + Kyle Tucker + Casey Schmitt + Heliot Ramos,Los Angeles Dodgers / San Francisco Giants,Robbie Ray / Shohei Ohtani,Dalton Rushing | Kyle Tucker | Casey Schmitt | Heliot Ramos,42.44,34.00,57.07,34.17,,,2.00,2.00,0.00,41.98,DEEP_ONLY,NO_ODDS
San Diego Padres @ Milwaukee Brewers | 3 MAN | Jackson Chourio + Jake Bauers + Xander Bogaerts,San Diego Padres @ Milwaukee Brewers,3,GAME_ENVIRONMENT_STACK,Jackson Chourio + Jake Bauers + Xander Bogaerts,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,Jackson Chourio | Jake Bauers | Xander Bogaerts,42.50,34.00,56.54,34.76,,,2.00,2.00,0.00,41.98,DEEP_ONLY,NO_ODDS
San Diego Padres @ Milwaukee Brewers | 3 MAN | Brice Turang + Jake Bauers + Fernando Tatis Jr.,San Diego Padres @ Milwaukee Brewers,3,GAME_ENVIRONMENT_STACK,Brice Turang + Jake Bauers + Fernando Tatis Jr.,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,Brice Turang | Jake Bauers | Fernando Tatis Jr.,42.46,34.00,56.90,34.35,,,2.00,2.00,0.00,41.98,DEEP_ONLY,NO_ODDS
San Francisco Giants @ Los Angeles Dodgers | 4 MAN | Andy Pages + Will Smith + Casey Schmitt + Rafael Devers,San Francisco Giants @ Los Angeles Dodgers,4,GAME_ENVIRONMENT_STACK,Andy Pages + Will Smith + Casey Schmitt + Rafael Devers,Los Angeles Dodgers / San Francisco Giants,Robbie Ray / Shohei Ohtani,Andy Pages | Will Smith | Casey Schmitt | Rafael Devers,42.42,34.00,57.15,34.05,,,2.00,2.00,0.00,41.97,DEEP_ONLY,NO_ODDS
San Diego Padres @ Milwaukee Brewers | 2 MAN | Jackson Chourio + Gavin Sheets,San Diego Padres @ Milwaukee Brewers,2,GAME_ENVIRONMENT_STACK,Jackson Chourio + Gavin Sheets,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,Jackson Chourio | Gavin Sheets,42.52,34.00,56.27,35.05,,,2.00,2.00,0.00,41.97,DEEP_ONLY,NO_ODDS
San Diego Padres @ Milwaukee Brewers | 3 MAN | Jackson Chourio + William Contreras + Ramón Laureano,San Diego Padres @ Milwaukee Brewers,3,GAME_ENVIRONMENT_STACK,Jackson Chourio + William Contreras + Ramón Laureano,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,Jackson Chourio | William Contreras | Ramón Laureano,42.48,34.00,56.60,34.66,,,2.00,2.00,0.00,41.97,DEEP_ONLY,NO_ODDS
San Diego Padres @ Milwaukee Brewers | 3 MAN | Brice Turang + Jake Bauers + Jackson Merrill,San Diego Padres @ Milwaukee Brewers,3,GAME_ENVIRONMENT_STACK,Brice Turang + Jake Bauers + Jackson Merrill,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,Brice Turang | Jake Bauers | Jackson Merrill,42.46,34.00,56.78,34.46,,,2.00,2.00,0.00,41.97,DEEP_ONLY,NO_ODDS
San Diego Padres @ Milwaukee Brewers | 4 MAN | Jackson Chourio + Jake Bauers + Garrett Mitchell + Gavin Sheets,San Diego Padres @ Milwaukee Brewers,4,GAME_ENVIRONMENT_STACK,Jackson Chourio + Jake Bauers + Garrett Mitchell + Gavin Sheets,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,Jackson Chourio | Jake Bauers | Garrett Mitchell | Gavin Sheets,42.42,34.00,57.12,34.07,,,2.00,2.00,0.00,41.97,DEEP_ONLY,NO_ODDS
Seattle Mariners @ Houston Astros | 4 MAN | Cole Young + Yordan Alvarez + Zach Cole + Christian Walker,Seattle Mariners @ Houston Astros,4,GAME_ENVIRONMENT_STACK,Cole Young + Yordan Alvarez + Zach Cole + Christian Walker,Seattle Mariners / Houston Astros,Lance McCullers Jr. / Bryce Miller,Cole Young | Yordan Alvarez | Zach Cole | Christian Walker,42.77,34.00,54.03,37.52,,,2.00,2.00,0.00,41.96,DEEP_ONLY,NO_ODDS
Tampa Bay Rays @ Toronto Blue Jays | 3 MAN | Ernie Clement + Jonathan Aranda + Jake Fraley,Tampa Bay Rays @ Toronto Blue Jays,3,GAME_ENVIRONMENT_STACK,Ernie Clement + Jonathan Aranda + Jake Fraley,Toronto Blue Jays / Tampa Bay Rays,Griffin Jax / Dylan Cease,Ernie Clement | Jonathan Aranda | Jake Fraley,42.24,34.00,58.55,32.41,,,2.00,2.00,0.00,41.96,DEEP_ONLY,NO_ODDS
San Francisco Giants @ Los Angeles Dodgers | 2 MAN | Freddie Freeman + Rafael Devers,San Francisco Giants @ Los Angeles Dodgers,2,GAME_ENVIRONMENT_STACK,Freddie Freeman + Rafael Devers,Los Angeles Dodgers / San Francisco Giants,Robbie Ray / Shohei Ohtani,Freddie Freeman | Rafael Devers,42.41,34.00,57.20,33.97,,,2.00,2.00,0.00,41.96,DEEP_ONLY,NO_ODDS
San Francisco Giants @ Los Angeles Dodgers | 3 MAN | Teoscar Hernández + Mookie Betts + Rafael Devers,San Francisco Giants @ Los Angeles Dodgers,3,GAME_ENVIRONMENT_STACK,Teoscar Hernández + Mookie Betts + Rafael Devers,Los Angeles Dodgers / San Francisco Giants,Robbie Ray / Shohei Ohtani,Teoscar Hernández | Mookie Betts | Rafael Devers,42.33,34.00,57.80,33.26,,,2.00,2.00,0.00,41.96,DEEP_ONLY,NO_ODDS
San Francisco Giants @ Los Angeles Dodgers | 3 MAN | Kyle Tucker + Mookie Betts + Rafael Devers,San Francisco Giants @ Los Angeles Dodgers,3,GAME_ENVIRONMENT_STACK,Kyle Tucker + Mookie Betts + Rafael Devers,Los Angeles Dodgers / San Francisco Giants,Robbie Ray / Shohei Ohtani,Kyle Tucker | Mookie Betts | Rafael Devers,42.32,34.00,57.78,33.27,,,2.00,2.00,0.00,41.96,DEEP_ONLY,NO_ODDS
San Francisco Giants @ Los Angeles Dodgers | 4 MAN | Max Muncy + Dalton Rushing + Rafael Devers + Harrison Bader,San Francisco Giants @ Los Angeles Dodgers,4,GAME_ENVIRONMENT_STACK,Max Muncy + Dalton Rushing + Rafael Devers + Harrison Bader,Los Angeles Dodgers / San Francisco Giants,Robbie Ray / Shohei Ohtani,Max Muncy | Dalton Rushing | Rafael Devers | Harrison Bader,42.42,34.00,57.09,34.09,,,2.00,2.00,0.00,41.96,DEEP_ONLY,NO_ODDS
San Francisco Giants @ Los Angeles Dodgers | 4 MAN | Freddie Freeman + Dalton Rushing + Heliot Ramos + Harrison Bader,San Francisco Giants @ Los Angeles Dodgers,4,GAME_ENVIRONMENT_STACK,Freddie Freeman + Dalton Rushing + Heliot Ramos + Harrison Bader,Los Angeles Dodgers / San Francisco Giants,Robbie Ray / Shohei Ohtani,Freddie Freeman | Dalton Rushing | Heliot Ramos | Harrison Bader,42.41,34.00,57.02,34.13,,,2.00,2.00,0.00,41.96,DEEP_ONLY,NO_ODDS
San Diego Padres @ Milwaukee Brewers | 4 MAN | Jackson Chourio + Brice Turang + Andrew Vaughn + Xander Bogaerts,San Diego Padres @ Milwaukee Brewers,4,GAME_ENVIRONMENT_STACK,Jackson Chourio + Brice Turang + Andrew Vaughn + Xander Bogaerts,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,Jackson Chourio | Brice Turang | Andrew Vaughn | Xander Bogaerts,42.49,34.00,56.41,34.85,,,2.00,2.00,0.00,41.96,DEEP_ONLY,NO_ODDS
San Francisco Giants @ Los Angeles Dodgers | 4 MAN | Max Muncy + Mookie Betts + Casey Schmitt + Rafael Devers,San Francisco Giants @ Los Angeles Dodgers,4,GAME_ENVIRONMENT_STACK,Max Muncy + Mookie Betts + Casey Schmitt + Rafael Devers,Los Angeles Dodgers / San Francisco Giants,Robbie Ray / Shohei Ohtani,Max Muncy | Mookie Betts | Casey Schmitt | Rafael Devers,42.41,34.00,56.96,34.17,,,2.00,2.00,0.00,41.95,DEEP_ONLY,NO_ODDS
San Francisco Giants @ Los Angeles Dodgers | 4 MAN | Andy Pages + Will Smith + Heliot Ramos + Rafael Devers,San Francisco Giants @ Los Angeles Dodgers,4,GAME_ENVIRONMENT_STACK,Andy Pages + Will Smith + Heliot Ramos + Rafael Devers,Los Angeles Dodgers / San Francisco Giants,Robbie Ray / Shohei Ohtani,Andy Pages | Will Smith | Heliot Ramos | Rafael Devers,42.39,34.00,57.19,33.91,,,2.00,2.00,0.00,41.95,DEEP_ONLY,NO_ODDS
