game,stack_type,stack_size,players,teams,pitcher,payout_profile,avg_correlation_score,avg_environment_score,avg_pitcher_collapse_score,avg_batter_power_score,stack_score,combined_implied_probability,adjusted_probability,correlation_synergy_boost,parlay_score,parlay_grade,confidence,risk_profile,odds
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,3,Ketel Marte + Joc Pederson + Adrian Del Castillo,Arizona Diamondbacks / Texas Rangers,Kumar Rocker / Ryne Nelson,NO_ODDS,50.62,44.19,72.94,37.58,50.60,0.1728%,0.2464%,42.60%,50.90,C,LOW,HIGH_RISK,Ketel Marte | Joc Pederson | Adrian Del Castillo
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,4,Corey Seager + Josh Jung + Adrian Del Castillo + Nolan Arenado,Texas Rangers / Arizona Diamondbacks,Ryne Nelson / Kumar Rocker,NO_ODDS,50.66,44.01,72.94,37.81,50.60,0.0207%,0.0296%,42.58%,50.90,C,LOW,HIGH_RISK,Corey Seager | Josh Jung | Adrian Del Castillo | Nolan Arenado
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,4,Brandon Nimmo + Ketel Marte + Gabriel Moreno + Adrian Del Castillo,Texas Rangers / Arizona Diamondbacks,Ryne Nelson / Kumar Rocker,NO_ODDS,50.63,44.16,72.96,37.60,50.60,0.0207%,0.0296%,42.60%,50.90,C,LOW,HIGH_RISK,Brandon Nimmo | Ketel Marte | Gabriel Moreno | Adrian Del Castillo
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,4,Brandon Nimmo + Jake Burger + Evan Carter + Nolan Arenado,Texas Rangers / Arizona Diamondbacks,Ryne Nelson / Kumar Rocker,NO_ODDS,50.65,44.05,73.00,37.71,50.60,0.0207%,0.0296%,42.60%,50.90,C,LOW,HIGH_RISK,Brandon Nimmo | Jake Burger | Evan Carter | Nolan Arenado
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,4,Brandon Nimmo + Josh Jung + Ezequiel Duran + Adrian Del Castillo,Texas Rangers / Arizona Diamondbacks,Ryne Nelson / Kumar Rocker,NO_ODDS,50.67,43.98,72.93,37.87,50.60,0.0207%,0.0296%,42.58%,50.90,C,LOW,HIGH_RISK,Brandon Nimmo | Josh Jung | Ezequiel Duran | Adrian Del Castillo
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,4,Corbin Carroll + Ketel Marte + Ezequiel Duran + Gabriel Moreno,Arizona Diamondbacks / Texas Rangers,Kumar Rocker / Ryne Nelson,NO_ODDS,50.63,44.16,72.97,37.59,50.60,0.0207%,0.0296%,42.61%,50.90,C,LOW,HIGH_RISK,Corbin Carroll | Ketel Marte | Ezequiel Duran | Gabriel Moreno
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,4,Corbin Carroll + Joc Pederson + Evan Carter + Adrian Del Castillo,Arizona Diamondbacks / Texas Rangers,Kumar Rocker / Ryne Nelson,NO_ODDS,50.61,44.23,73.02,37.43,50.60,0.0207%,0.0296%,42.62%,50.90,C,LOW,HIGH_RISK,Corbin Carroll | Joc Pederson | Evan Carter | Adrian Del Castillo
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,4,Ketel Marte + Jake Burger + Josh Jung + Nolan Arenado,Arizona Diamondbacks / Texas Rangers,Kumar Rocker / Ryne Nelson,NO_ODDS,50.67,43.97,72.84,37.97,50.60,0.0207%,0.0296%,42.55%,50.90,C,LOW,HIGH_RISK,Ketel Marte | Jake Burger | Josh Jung | Nolan Arenado
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,4,Ketel Marte + Joc Pederson + Josh Jung + Nolan Arenado,Arizona Diamondbacks / Texas Rangers,Kumar Rocker / Ryne Nelson,NO_ODDS,50.67,44.01,72.81,37.98,50.60,0.0207%,0.0296%,42.55%,50.90,C,LOW,HIGH_RISK,Ketel Marte | Joc Pederson | Josh Jung | Nolan Arenado
Philadelphia Phillies @ Boston Red Sox,TEAMMATE_HR_STACK,3,Marcelo Mayer + Connor Wong + Caleb Durbin,Boston Red Sox,Andrew Painter,NO_ODDS,49.07,34.00,77.91,36.45,53.53,0.1728%,0.2438%,41.11%,50.89,C,LOW,HIGH_RISK,Marcelo Mayer | Connor Wong | Caleb Durbin
Philadelphia Phillies @ Boston Red Sox,TEAMMATE_HR_STACK,4,Carlos Narváez + Trevor Story + Connor Wong + Caleb Durbin,Boston Red Sox,Andrew Painter,NO_ODDS,49.13,34.00,77.38,37.03,53.52,0.0207%,0.0292%,41.02%,50.89,C,LOW,HIGH_RISK,Carlos Narváez | Trevor Story | Connor Wong | Caleb Durbin
Washington Nationals @ Cincinnati Reds,TEAMMATE_HR_STACK,4,CJ Abrams + Joey Wiemer + Daylen Lile + Nasim Nuñez,Washington Nationals,Nick Lodolo,NO_ODDS,49.37,34.00,74.92,39.69,53.49,0.0207%,0.0291%,40.56%,50.89,C,LOW,HIGH_RISK,CJ Abrams | Joey Wiemer | Daylen Lile | Nasim Nuñez
Kansas City Royals @ Chicago White Sox,TEAMMATE_HR_STACK,4,Maikel Garcia + Carter Jensen + Isaac Collins + Lane Thomas,Kansas City Royals,Noah Schultz,NO_ODDS,48.38,43.10,67.53,36.27,53.38,0.0207%,0.0291%,40.41%,50.89,C,LOW,HIGH_RISK,Maikel Garcia | Carter Jensen | Isaac Collins | Lane Thomas
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,3,Brandon Nimmo + Evan Carter + Adrian Del Castillo,Texas Rangers / Arizona Diamondbacks,Ryne Nelson / Kumar Rocker,NO_ODDS,50.61,44.11,73.02,37.55,50.59,0.1728%,0.2464%,42.60%,50.89,C,LOW,HIGH_RISK,Brandon Nimmo | Evan Carter | Adrian Del Castillo
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,4,Corey Seager + Evan Carter + Gabriel Moreno + Adrian Del Castillo,Texas Rangers / Arizona Diamondbacks,Ryne Nelson / Kumar Rocker,NO_ODDS,50.58,44.21,73.25,37.19,50.59,0.0207%,0.0296%,42.66%,50.89,C,LOW,HIGH_RISK,Corey Seager | Evan Carter | Gabriel Moreno | Adrian Del Castillo
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,4,Brandon Nimmo + Jake Burger + Gabriel Moreno + Adrian Del Castillo,Texas Rangers / Arizona Diamondbacks,Ryne Nelson / Kumar Rocker,NO_ODDS,50.60,44.17,73.06,37.42,50.59,0.0207%,0.0296%,42.62%,50.89,C,LOW,HIGH_RISK,Brandon Nimmo | Jake Burger | Gabriel Moreno | Adrian Del Castillo
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,4,Brandon Nimmo + Joc Pederson + Gabriel Moreno + Adrian Del Castillo,Texas Rangers / Arizona Diamondbacks,Ryne Nelson / Kumar Rocker,NO_ODDS,50.60,44.21,73.02,37.42,50.59,0.0207%,0.0296%,42.62%,50.89,C,LOW,HIGH_RISK,Brandon Nimmo | Joc Pederson | Gabriel Moreno | Adrian Del Castillo
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,4,Brandon Nimmo + Josh Jung + Evan Carter + Nolan Arenado,Texas Rangers / Arizona Diamondbacks,Ryne Nelson / Kumar Rocker,NO_ODDS,50.67,43.95,72.86,37.95,50.59,0.0207%,0.0296%,42.55%,50.89,C,LOW,HIGH_RISK,Brandon Nimmo | Josh Jung | Evan Carter | Nolan Arenado
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,4,Corbin Carroll + Jake Burger + Evan Carter + Adrian Del Castillo,Arizona Diamondbacks / Texas Rangers,Kumar Rocker / Ryne Nelson,NO_ODDS,50.61,44.20,73.06,37.42,50.59,0.0207%,0.0296%,42.63%,50.89,C,LOW,HIGH_RISK,Corbin Carroll | Jake Burger | Evan Carter | Adrian Del Castillo
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,4,Corbin Carroll + Jake Burger + Ezequiel Duran + Gabriel Moreno,Arizona Diamondbacks / Texas Rangers,Kumar Rocker / Ryne Nelson,NO_ODDS,50.60,44.16,73.08,37.41,50.59,0.0207%,0.0296%,42.62%,50.89,C,LOW,HIGH_RISK,Corbin Carroll | Jake Burger | Ezequiel Duran | Gabriel Moreno
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,4,Corbin Carroll + Joc Pederson + Ezequiel Duran + Gabriel Moreno,Arizona Diamondbacks / Texas Rangers,Kumar Rocker / Ryne Nelson,NO_ODDS,50.60,44.20,73.03,37.42,50.59,0.0207%,0.0296%,42.62%,50.89,C,LOW,HIGH_RISK,Corbin Carroll | Joc Pederson | Ezequiel Duran | Gabriel Moreno
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,4,Ketel Marte + Jake Burger + Evan Carter + Gabriel Moreno,Arizona Diamondbacks / Texas Rangers,Kumar Rocker / Ryne Nelson,NO_ODDS,50.59,44.16,73.15,37.34,50.59,0.0207%,0.0296%,42.63%,50.89,C,LOW,HIGH_RISK,Ketel Marte | Jake Burger | Evan Carter | Gabriel Moreno
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,4,Ketel Marte + Joc Pederson + Evan Carter + Gabriel Moreno,Arizona Diamondbacks / Texas Rangers,Kumar Rocker / Ryne Nelson,NO_ODDS,50.59,44.20,73.11,37.35,50.59,0.0207%,0.0296%,42.63%,50.89,C,LOW,HIGH_RISK,Ketel Marte | Joc Pederson | Evan Carter | Gabriel Moreno
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,4,Jake Burger + Joc Pederson + Josh Jung + Nolan Arenado,Texas Rangers / Arizona Diamondbacks,Ryne Nelson / Kumar Rocker,NO_ODDS,50.64,44.02,72.91,37.79,50.59,0.0207%,0.0296%,42.57%,50.89,C,LOW,HIGH_RISK,Jake Burger | Joc Pederson | Josh Jung | Nolan Arenado
Philadelphia Phillies @ Boston Red Sox,TEAMMATE_HR_STACK,4,Jarren Duran + Trevor Story + Masataka Yoshida + Caleb Durbin,Boston Red Sox,Andrew Painter,NO_ODDS,49.08,34.00,77.84,36.51,53.52,0.0207%,0.0293%,41.10%,50.88,C,LOW,HIGH_RISK,Jarren Duran | Trevor Story | Masataka Yoshida | Caleb Durbin
Philadelphia Phillies @ Boston Red Sox,TEAMMATE_HR_STACK,4,Marcelo Mayer + Ceddanne Rafaela + Masataka Yoshida + Caleb Durbin,Boston Red Sox,Andrew Painter,NO_ODDS,49.05,34.00,78.02,36.30,53.52,0.0207%,0.0293%,41.13%,50.88,C,LOW,HIGH_RISK,Marcelo Mayer | Ceddanne Rafaela | Masataka Yoshida | Caleb Durbin
Kansas City Royals @ Chicago White Sox,TEAMMATE_HR_STACK,3,Salvador Perez + Nick Loftin + Lane Thomas,Kansas City Royals,Noah Schultz,NO_ODDS,48.37,43.05,67.57,36.25,53.37,0.1728%,0.2426%,40.40%,50.88,C,LOW,HIGH_RISK,Salvador Perez | Nick Loftin | Lane Thomas
Kansas City Royals @ Chicago White Sox,TEAMMATE_HR_STACK,3,Maikel Garcia + Carter Jensen + Lane Thomas,Kansas City Royals,Noah Schultz,NO_ODDS,48.38,43.05,67.48,36.35,53.37,0.1728%,0.2426%,40.39%,50.88,C,LOW,HIGH_RISK,Maikel Garcia | Carter Jensen | Lane Thomas
Kansas City Royals @ Chicago White Sox,TEAMMATE_HR_STACK,4,Salvador Perez + Isaac Collins + Nick Loftin + Lane Thomas,Kansas City Royals,Noah Schultz,NO_ODDS,48.37,43.10,67.60,36.20,53.37,0.0207%,0.0291%,40.42%,50.88,C,LOW,HIGH_RISK,Salvador Perez | Isaac Collins | Nick Loftin | Lane Thomas
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,2,Ketel Marte + Ezequiel Duran,Arizona Diamondbacks / Texas Rangers,Kumar Rocker / Ryne Nelson,NO_ODDS,50.65,43.95,72.92,37.83,50.58,1.4400%,2.0529%,42.56%,50.88,C,LOW,HIGH_RISK,Ketel Marte | Ezequiel Duran
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,3,Corbin Carroll + Joc Pederson + Nolan Arenado,Arizona Diamondbacks / Texas Rangers,Kumar Rocker / Ryne Nelson,NO_ODDS,50.63,44.14,72.75,37.78,50.58,0.1728%,0.2463%,42.55%,50.88,C,LOW,HIGH_RISK,Corbin Carroll | Joc Pederson | Nolan Arenado
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,3,Corbin Carroll + Evan Carter + Ezequiel Duran,Arizona Diamondbacks / Texas Rangers,Kumar Rocker / Ryne Nelson,NO_ODDS,50.61,44.09,73.03,37.54,50.58,0.1728%,0.2464%,42.60%,50.88,C,LOW,HIGH_RISK,Corbin Carroll | Evan Carter | Ezequiel Duran
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,3,Ketel Marte + Josh Jung + Adrian Del Castillo,Arizona Diamondbacks / Texas Rangers,Kumar Rocker / Ryne Nelson,NO_ODDS,50.65,44.00,72.81,37.89,50.58,0.1728%,0.2463%,42.55%,50.88,C,LOW,HIGH_RISK,Ketel Marte | Josh Jung | Adrian Del Castillo
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,3,Jake Burger + Joc Pederson + Adrian Del Castillo,Texas Rangers / Arizona Diamondbacks,Ryne Nelson / Kumar Rocker,NO_ODDS,50.58,44.20,73.09,37.34,50.58,0.1728%,0.2465%,42.62%,50.88,C,LOW,HIGH_RISK,Jake Burger | Joc Pederson | Adrian Del Castillo
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,4,Brandon Nimmo + Corbin Carroll + Gabriel Moreno + Nolan Arenado,Texas Rangers / Arizona Diamondbacks,Ryne Nelson / Kumar Rocker,NO_ODDS,50.63,44.13,72.81,37.75,50.58,0.0207%,0.0296%,42.56%,50.88,C,LOW,HIGH_RISK,Brandon Nimmo | Corbin Carroll | Gabriel Moreno | Nolan Arenado
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,4,Corbin Carroll + Josh Jung + Evan Carter + Adrian Del Castillo,Arizona Diamondbacks / Texas Rangers,Kumar Rocker / Ryne Nelson,NO_ODDS,50.62,44.09,72.92,37.66,50.58,0.0207%,0.0296%,42.58%,50.88,C,LOW,HIGH_RISK,Corbin Carroll | Josh Jung | Evan Carter | Adrian Del Castillo
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,4,Ketel Marte + Josh Jung + Evan Carter + Gabriel Moreno,Arizona Diamondbacks / Texas Rangers,Kumar Rocker / Ryne Nelson,NO_ODDS,50.61,44.06,73.01,37.58,50.58,0.0207%,0.0296%,42.59%,50.88,C,LOW,HIGH_RISK,Ketel Marte | Josh Jung | Evan Carter | Gabriel Moreno
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,4,Jake Burger + Joc Pederson + Evan Carter + Gabriel Moreno,Texas Rangers / Arizona Diamondbacks,Ryne Nelson / Kumar Rocker,NO_ODDS,50.56,44.21,73.22,37.17,50.58,0.0207%,0.0296%,42.65%,50.88,C,LOW,HIGH_RISK,Jake Burger | Joc Pederson | Evan Carter | Gabriel Moreno
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,3,Corbin Carroll + Jake Burger + Nolan Arenado,Arizona Diamondbacks / Texas Rangers,Kumar Rocker / Ryne Nelson,NO_ODDS,50.63,44.09,72.80,37.77,50.57,0.1728%,0.2463%,42.55%,50.88,C,LOW,HIGH_RISK,Corbin Carroll | Jake Burger | Nolan Arenado
Philadelphia Phillies @ Boston Red Sox,TEAMMATE_HR_STACK,4,Jarren Duran + Connor Wong + Masataka Yoshida + Caleb Durbin,Boston Red Sox,Andrew Painter,NO_ODDS,49.06,34.00,77.83,36.49,53.51,0.0207%,0.0293%,41.09%,50.87,C,LOW,HIGH_RISK,Jarren Duran | Connor Wong | Masataka Yoshida | Caleb Durbin
Tampa Bay Rays @ Toronto Blue Jays,TEAMMATE_HR_STACK,4,Daulton Varsho + George Springer + Ernie Clement + Tyler Heineman,Toronto Blue Jays,Griffin Jax,NO_ODDS,48.15,42.69,70.53,33.51,53.40,0.0207%,0.0292%,40.91%,50.87,C,LOW,HIGH_RISK,Daulton Varsho | George Springer | Ernie Clement | Tyler Heineman
Kansas City Royals @ Chicago White Sox,TEAMMATE_HR_STACK,4,Maikel Garcia + Vinnie Pasquantino + Isaac Collins + Lane Thomas,Kansas City Royals,Noah Schultz,NO_ODDS,48.38,43.04,67.41,36.41,53.36,0.0207%,0.0291%,40.37%,50.87,C,LOW,HIGH_RISK,Maikel Garcia | Vinnie Pasquantino | Isaac Collins | Lane Thomas
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,3,Corey Seager + Gabriel Moreno + Nolan Arenado,Texas Rangers / Arizona Diamondbacks,Ryne Nelson / Kumar Rocker,NO_ODDS,50.59,44.10,73.06,37.47,50.57,0.1728%,0.2464%,42.60%,50.87,C,LOW,HIGH_RISK,Corey Seager | Gabriel Moreno | Nolan Arenado
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,3,Brandon Nimmo + Ezequiel Duran + Gabriel Moreno,Texas Rangers / Arizona Diamondbacks,Ryne Nelson / Kumar Rocker,NO_ODDS,50.60,44.06,73.04,37.54,50.57,0.1728%,0.2464%,42.59%,50.87,C,LOW,HIGH_RISK,Brandon Nimmo | Ezequiel Duran | Gabriel Moreno
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,4,Brandon Nimmo + Ketel Marte + Ezequiel Duran + Nolan Arenado,Texas Rangers / Arizona Diamondbacks,Ryne Nelson / Kumar Rocker,NO_ODDS,50.65,43.93,72.77,37.98,50.57,0.0207%,0.0296%,42.52%,50.87,C,LOW,HIGH_RISK,Brandon Nimmo | Ketel Marte | Ezequiel Duran | Nolan Arenado
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,4,Brandon Nimmo + Josh Jung + Gabriel Moreno + Adrian Del Castillo,Texas Rangers / Arizona Diamondbacks,Ryne Nelson / Kumar Rocker,NO_ODDS,50.61,44.07,72.92,37.65,50.57,0.0207%,0.0296%,42.57%,50.87,C,LOW,HIGH_RISK,Brandon Nimmo | Josh Jung | Gabriel Moreno | Adrian Del Castillo
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,4,Corbin Carroll + Josh Jung + Ezequiel Duran + Gabriel Moreno,Arizona Diamondbacks / Texas Rangers,Kumar Rocker / Ryne Nelson,NO_ODDS,50.61,44.06,72.94,37.65,50.57,0.0207%,0.0296%,42.57%,50.87,C,LOW,HIGH_RISK,Corbin Carroll | Josh Jung | Ezequiel Duran | Gabriel Moreno
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,4,Joc Pederson + Josh Jung + Evan Carter + Gabriel Moreno,Texas Rangers / Arizona Diamondbacks,Ryne Nelson / Kumar Rocker,NO_ODDS,50.58,44.11,73.08,37.41,50.57,0.0207%,0.0296%,42.60%,50.87,C,LOW,HIGH_RISK,Joc Pederson | Josh Jung | Evan Carter | Gabriel Moreno
Tampa Bay Rays @ Toronto Blue Jays,TEAMMATE_HR_STACK,2,Vladimir Guerrero Jr. + Tyler Heineman,Toronto Blue Jays,Griffin Jax,NO_ODDS,48.11,42.84,70.53,33.28,53.40,1.4400%,2.0293%,40.92%,50.86,C,LOW,HIGH_RISK,Vladimir Guerrero Jr. | Tyler Heineman
Tampa Bay Rays @ Toronto Blue Jays,TEAMMATE_HR_STACK,3,Daulton Varsho + Andrés Giménez + Ernie Clement,Toronto Blue Jays,Griffin Jax,NO_ODDS,48.18,42.49,70.49,33.75,53.39,0.1728%,0.2434%,40.87%,50.86,C,LOW,HIGH_RISK,Daulton Varsho | Andrés Giménez | Ernie Clement
Kansas City Royals @ Chicago White Sox,TEAMMATE_HR_STACK,4,Carter Jensen + Vinnie Pasquantino + Isaac Collins + Lane Thomas,Kansas City Royals,Noah Schultz,NO_ODDS,48.35,43.09,67.47,36.25,53.35,0.0207%,0.0291%,40.38%,50.86,C,LOW,HIGH_RISK,Carter Jensen | Vinnie Pasquantino | Isaac Collins | Lane Thomas
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,3,Corbin Carroll + Josh Jung + Nolan Arenado,Arizona Diamondbacks / Texas Rangers,Kumar Rocker / Ryne Nelson,NO_ODDS,50.65,43.95,72.62,38.09,50.56,0.1728%,0.2462%,42.49%,50.86,C,LOW,HIGH_RISK,Corbin Carroll | Josh Jung | Nolan Arenado
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,3,Jake Burger + Josh Jung + Adrian Del Castillo,Texas Rangers / Arizona Diamondbacks,Ryne Nelson / Kumar Rocker,NO_ODDS,50.61,44.01,72.95,37.64,50.56,0.1728%,0.2464%,42.56%,50.86,C,LOW,HIGH_RISK,Jake Burger | Josh Jung | Adrian Del Castillo
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,3,Joc Pederson + Josh Jung + Adrian Del Castillo,Texas Rangers / Arizona Diamondbacks,Ryne Nelson / Kumar Rocker,NO_ODDS,50.61,44.06,72.90,37.66,50.56,0.1728%,0.2463%,42.56%,50.86,C,LOW,HIGH_RISK,Joc Pederson | Josh Jung | Adrian Del Castillo
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,4,Corey Seager + Evan Carter + Ezequiel Duran + Nolan Arenado,Texas Rangers / Arizona Diamondbacks,Ryne Nelson / Kumar Rocker,NO_ODDS,50.60,43.97,73.06,37.58,50.56,0.0207%,0.0296%,42.58%,50.86,C,LOW,HIGH_RISK,Corey Seager | Evan Carter | Ezequiel Duran | Nolan Arenado
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,4,Brandon Nimmo + Joc Pederson + Ezequiel Duran + Nolan Arenado,Texas Rangers / Arizona Diamondbacks,Ryne Nelson / Kumar Rocker,NO_ODDS,50.62,43.97,72.84,37.81,50.56,0.0207%,0.0296%,42.54%,50.86,C,LOW,HIGH_RISK,Brandon Nimmo | Joc Pederson | Ezequiel Duran | Nolan Arenado
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,4,Corbin Carroll + Ketel Marte + Ezequiel Duran + Adrian Del Castillo,Arizona Diamondbacks / Texas Rangers,Kumar Rocker / Ryne Nelson,NO_ODDS,50.60,44.08,72.83,37.69,50.56,0.0207%,0.0296%,42.55%,50.86,C,LOW,HIGH_RISK,Corbin Carroll | Ketel Marte | Ezequiel Duran | Adrian Del Castillo
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,4,Jake Burger + Josh Jung + Evan Carter + Gabriel Moreno,Texas Rangers / Arizona Diamondbacks,Ryne Nelson / Kumar Rocker,NO_ODDS,50.58,44.07,73.12,37.40,50.56,0.0207%,0.0296%,42.60%,50.86,C,LOW,HIGH_RISK,Jake Burger | Josh Jung | Evan Carter | Gabriel Moreno
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,2,Brandon Nimmo + Nolan Arenado,Texas Rangers / Arizona Diamondbacks,Ryne Nelson / Kumar Rocker,NO_ODDS,50.65,43.90,72.62,38.14,50.55,1.4400%,2.0518%,42.48%,50.86,C,LOW,HIGH_RISK,Brandon Nimmo | Nolan Arenado
Washington Nationals @ Cincinnati Reds,TEAMMATE_HR_STACK,3,CJ Abrams + Brady House + Nasim Nuñez,Washington Nationals,Nick Lodolo,NO_ODDS,49.30,34.00,75.07,39.36,53.45,0.1728%,0.2429%,40.57%,50.85,C,LOW,HIGH_RISK,CJ Abrams | Brady House | Nasim Nuñez
St. Louis Cardinals @ Athletics,TEAMMATE_HR_STACK,4,Shea Langeliers + Tyler Soderstrom + Brent Rooker + Jeff McNeil,Athletics,Matthew Liberatore,NO_ODDS,49.30,34.00,74.97,39.46,53.45,0.0207%,0.0291%,40.55%,50.85,C,LOW,HIGH_RISK,Shea Langeliers | Tyler Soderstrom | Brent Rooker | Jeff McNeil
St. Louis Cardinals @ Athletics,TEAMMATE_HR_STACK,4,Shea Langeliers + Tyler Soderstrom + Brent Rooker + Darell Hernaiz,Athletics,Matthew Liberatore,NO_ODDS,49.36,34.00,74.42,40.08,53.44,0.0207%,0.0291%,40.45%,50.85,C,LOW,HIGH_RISK,Shea Langeliers | Tyler Soderstrom | Brent Rooker | Darell Hernaiz
Tampa Bay Rays @ Toronto Blue Jays,TEAMMATE_HR_STACK,4,Jesús Sánchez + George Springer + Ernie Clement + Tyler Heineman,Toronto Blue Jays,Griffin Jax,NO_ODDS,48.15,42.66,70.29,33.72,53.38,0.0207%,0.0292%,40.85%,50.85,C,LOW,HIGH_RISK,Jesús Sánchez | George Springer | Ernie Clement | Tyler Heineman
Kansas City Royals @ Chicago White Sox,TEAMMATE_HR_STACK,2,Isaac Collins + Nick Loftin,Kansas City Royals,Noah Schultz,NO_ODDS,48.36,42.95,67.55,36.31,53.34,1.4400%,2.0214%,40.38%,50.85,C,LOW,HIGH_RISK,Isaac Collins | Nick Loftin
Kansas City Royals @ Chicago White Sox,TEAMMATE_HR_STACK,3,Maikel Garcia + Vinnie Pasquantino + Lane Thomas,Kansas City Royals,Noah Schultz,NO_ODDS,48.39,42.97,67.32,36.54,53.34,0.1728%,0.2425%,40.34%,50.85,C,LOW,HIGH_RISK,Maikel Garcia | Vinnie Pasquantino | Lane Thomas
Kansas City Royals @ Chicago White Sox,TEAMMATE_HR_STACK,4,Maikel Garcia + Carter Jensen + Nick Loftin + Lane Thomas,Kansas City Royals,Noah Schultz,NO_ODDS,48.37,42.95,67.46,36.41,53.34,0.0207%,0.0291%,40.36%,50.85,C,LOW,HIGH_RISK,Maikel Garcia | Carter Jensen | Nick Loftin | Lane Thomas
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,4,Brandon Nimmo + Jake Burger + Ezequiel Duran + Nolan Arenado,Texas Rangers / Arizona Diamondbacks,Ryne Nelson / Kumar Rocker,NO_ODDS,50.62,43.94,72.88,37.80,50.55,0.0207%,0.0296%,42.54%,50.85,C,LOW,HIGH_RISK,Brandon Nimmo | Jake Burger | Ezequiel Duran | Nolan Arenado
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,4,Corbin Carroll + Ketel Marte + Evan Carter + Nolan Arenado,Arizona Diamondbacks / Texas Rangers,Kumar Rocker / Ryne Nelson,NO_ODDS,50.60,44.04,72.76,37.77,50.55,0.0207%,0.0296%,42.53%,50.85,C,LOW,HIGH_RISK,Corbin Carroll | Ketel Marte | Evan Carter | Nolan Arenado
Arizona Diamondbacks @ Texas Rangers,GAME_ENVIRONMENT_STACK,4,Corbin Carroll + Jake Burger + Ezequiel Duran + Adrian Del Castillo,Arizona Diamondbacks / Texas Rangers,Kumar Rocker / Ryne Nelson,NO_ODDS,50.57,44.09,72.94,37.51,50.55,0.0207%,0.0296%,42.56%,50.85,C,LOW,HIGH_RISK,Corbin Carroll | Jake Burger | Ezequiel Duran | Adrian Del Castillo
