player,player_key,player_id,team,game,event_id,market,line,best_odds,best_book,book_count,market_average_odds,all_books
J.T. Realmuto,jt realmuto,JT_REALMUTO_1_MLB,PHILADELPHIA_PHILLIES_MLB,Philadelphia Phillies @ Pittsburgh Pirates,Nq7MBysDaMRfYt9Chvjq,2+ TB,1.5,145,betmgm,1,145,betmgm:+145
Jac Caglianone,jac caglianone,JAC_CAGLIANONE_1_MLB,KANSAS_CITY_ROYALS_MLB,Kansas City Royals @ St. Louis Cardinals,rvthegEIrAEvXgoXqnAa,2+ TB,1.5,140,bovada,6,35,bovada:+140 | draftkings:+137 | fanduel:+135 | caesars:+135 | betmgm:-160 | espnbet:-180
Jackson Chourio,jackson chourio,JACKSON_CHOURIO_1_MLB,MILWAUKEE_BREWERS_MLB,Milwaukee Brewers @ Minnesota Twins,3itxNJYiA3Wh4p2bJOJs,2+ TB,1.5,102,caesars,2,1,caesars:+102 | draftkings:-101
Jackson Merrill,jackson merrill,JACKSON_MERRILL_1_MLB,SAN_DIEGO_PADRES_MLB,San Diego Padres @ Seattle Mariners,t1ipmAaZhJ0nLxBz9tIk,2+ TB,1.5,135,bovada,6,126,bovada:+135 | draftkings:+132 | espnbet:+130 | betmgm:+130 | caesars:+125 | fanduel:+105
Jacob Young,jacob young,JACOB_YOUNG_1_MLB,WASHINGTON_NATIONALS_MLB,Baltimore Orioles @ Washington Nationals,jkvwAdFvDLQY4Xvktwk1,2+ TB,1.5,188,draftkings,6,-58,draftkings:+188 | fanduel:+165 | bovada:-169 | betmgm:-175 | caesars:-179 | espnbet:-180
Jake Burger,jake burger,JACOB_BURGER_1_MLB,TEXAS_RANGERS_MLB,Texas Rangers @ Houston Astros,2arMilGiaVhajMn8oOwm,2+ TB,1.5,158,bovada,6,-8,bovada:+158 | draftkings:+145 | fanduel:+145 | caesars:-164 | betmgm:-165 | espnbet:-165
Jake Fraley,jake fraley,JAKE_FRALEY_1_MLB,TAMPA_BAY_RAYS_MLB,Miami Marlins @ Tampa Bay Rays,fPt7sNscCxaj4iQ94hIH,2+ TB,1.5,184,draftkings,6,-54,draftkings:+184 | fanduel:+175 | espnbet:-160 | bovada:-167 | caesars:-173 | betmgm:-185
Jake McCarthy,jake mccarthy,JAKE_MCCARTHY_1_MLB,COLORADO_ROCKIES_MLB,Arizona Diamondbacks @ Colorado Rockies,riD2wa1xBCGVtP6u4lHX,2+ TB,1.5,145,bovada,6,139,bovada:+145 | betmgm:+145 | draftkings:+143 | espnbet:+140 | caesars:+136 | fanduel:+125
Jakob Marsee,jakob marsee,JAKOB_MARSEE_1_MLB,MIAMI_MARLINS_MLB,Miami Marlins @ Tampa Bay Rays,fPt7sNscCxaj4iQ94hIH,2+ TB,1.5,171,bovada,6,0,bovada:+171 | draftkings:+165 | fanduel:+145 | betmgm:-155 | caesars:-162 | espnbet:-165
James Wood,james wood,JAMES_WOOD_1_MLB,WASHINGTON_NATIONALS_MLB,Baltimore Orioles @ Washington Nationals,jkvwAdFvDLQY4Xvktwk1,2+ TB,1.5,130,betmgm,6,80,betmgm:+130 | espnbet:+120 | bovada:+115 | draftkings:+113 | caesars:+109 | fanduel:-110
Jarren Duran,jarren duran,JARREN_DURAN_1_MLB,BOSTON_RED_SOX_MLB,Boston Red Sox @ Atlanta Braves,azr6g0BYc5oimCrDM5DD,2+ TB,1.5,135,bovada,12,82,bovada:+135 | draftkings:+134 | espnbet:+130 | betmgm:+130 | caesars:+127 | fanduel:+115 | espnbet:+110 | draftkings:+107 | bovada:+104 | betmgm:+100 | caesars:-102 | fanduel:-105
Javier Sanoja,javier sanoja,JAVIER_SANOJA_1_MLB,MIAMI_MARLINS_MLB,Miami Marlins @ Tampa Bay Rays,fPt7sNscCxaj4iQ94hIH,2+ TB,1.5,-165,betmgm,1,-165,betmgm:-165
Jazz Chisholm Jr.,jazz chisholm,JASRADO_CHISHOLM_1_MLB,NEW_YORK_YANKEES_MLB,New York Yankees @ New York Mets,EfX5X71vGSjFXKmbIcxY,2+ TB,1.5,172,draftkings,4,75,draftkings:+172 | bovada:+171 | fanduel:+145 | betmgm:-190
Jeff McNeil,jeff mcneil,JEFF_MCNEIL_1_MLB,OAKLAND_ATHLETICS_MLB,San Francisco Giants @ Athletics,H8XBXLklWHd2ErXIGMUd,2+ TB,1.5,171,bovada,4,77,bovada:+171 | draftkings:+162 | fanduel:+150 | betmgm:-175
Jeremiah Jackson,jeremiah jackson,JEREMIAH_JACKSON_1_MLB,BALTIMORE_ORIOLES_MLB,Baltimore Orioles @ Washington Nationals,jkvwAdFvDLQY4Xvktwk1,2+ TB,1.5,140,espnbet,4,130,espnbet:+140 | caesars:+129 | draftkings:+125 | bovada:+125
Jesus Rodriguez,jesus rodriguez,JESUS_RODRIGUEZ_1_MLB,SAN_FRANCISCO_GIANTS_MLB,San Francisco Giants @ Athletics,H8XBXLklWHd2ErXIGMUd,2+ TB,1.5,178,bovada,4,81,bovada:+178 | draftkings:+174 | fanduel:+160 | betmgm:-190
Jesús Sánchez,jesús sánchez,JESUS_SANCHEZ_1_MLB,TORONTO_BLUE_JAYS_MLB,Toronto Blue Jays @ Detroit Tigers,T9qul5Ie7BmzUPHcKAdN,2+ TB,1.5,197,draftkings,4,15,draftkings:+197 | fanduel:+175 | bovada:-147 | betmgm:-165
JJ Bleday,jj bleday,JJ_BLEDAY_1_MLB,CINCINNATI_REDS_MLB,Cincinnati Reds @ Cleveland Guardians,j7zaXsZeq04dwou0QAaZ,2+ TB,1.5,177,draftkings,6,-35,draftkings:+177 | fanduel:+145 | bovada:-127 | caesars:-129 | betmgm:-135 | espnbet:-140
Jo Adell,jo adell,JO_ADELL_1_MLB,LOS_ANGELES_ANGELS_MLB,Los Angeles Dodgers @ Los Angeles Angels,ocN7K0W6fGdkYTeIusGv,2+ TB,1.5,161,draftkings,6,-2,draftkings:+161 | bovada:+161 | fanduel:+135 | betmgm:-150 | caesars:-157 | espnbet:-165
Joc Pederson,joc pederson,JOC_PEDERSON_1_MLB,TEXAS_RANGERS_MLB,Texas Rangers @ Houston Astros,2arMilGiaVhajMn8oOwm,2+ TB,1.5,164,bovada,6,4,bovada:+164 | draftkings:+158 | fanduel:+145 | caesars:-145 | betmgm:-150 | espnbet:-150
Joe Mack,joe mack,JOE_MACK_1_MLB,MIAMI_MARLINS_MLB,Miami Marlins @ Tampa Bay Rays,fPt7sNscCxaj4iQ94hIH,2+ TB,1.5,191,draftkings,5,4,draftkings:+191 | fanduel:+180 | betmgm:-110 | caesars:-121 | bovada:-122
Jonathan Aranda,jonathan aranda,JONATHAN_ARANDA_1_MLB,TAMPA_BAY_RAYS_MLB,Miami Marlins @ Tampa Bay Rays,fPt7sNscCxaj4iQ94hIH,2+ TB,1.5,197,draftkings,12,29,draftkings:+197 | fanduel:+175 | betmgm:+125 | bovada:+110 | espnbet:+110 | fanduel:+110 | caesars:+109 | draftkings:+107 | espnbet:-165 | bovada:-169 | caesars:-173 | betmgm:-185
Jonny DeLuca,jonny deluca,JONNY_DELUCA_1_MLB,TAMPA_BAY_RAYS_MLB,Tampa Bay Rays @ Boston Red Sox,png5Jnyn8noqiLklagdD,2+ TB,1.5,203,draftkings,6,-38,draftkings:+203 | fanduel:+195 | bovada:-152 | caesars:-152 | betmgm:-155 | espnbet:-165
Jordan Walker,jordan walker,JORDAN_WALKER_1_MLB,STLOUIS_CARDINALS_MLB,Kansas City Royals @ St. Louis Cardinals,rvthegEIrAEvXgoXqnAa,2+ TB,1.5,130,betmgm,6,83,betmgm:+130 | espnbet:+120 | bovada:+120 | draftkings:+118 | caesars:+115 | fanduel:-105
