game,stack_type,stack_size,players,teams,pitcher,payout_profile,avg_correlation_score,avg_environment_score,avg_pitcher_collapse_score,avg_batter_power_score,stack_score,combined_implied_probability,adjusted_probability,correlation_synergy_boost,parlay_score,parlay_grade,confidence,risk_profile,odds
Detroit Tigers @ New York Mets,GAME_ENVIRONMENT_STACK,2,Luis Torrens + Dillon Dingler,New York Mets / Detroit Tigers,Framber Valdez / Christian Scott,NO_ODDS,44.03,34.00,64.04,33.14,43.72,1.4400%,1.9627%,36.30%,43.61,C,LOW,HIGH_RISK,Luis Torrens | Dillon Dingler
Colorado Rockies @ Pittsburgh Pirates,GAME_ENVIRONMENT_STACK,4,Marcell Ozuna + Bryan Reynolds + Jared Triolo + Mickey Moniak,Pittsburgh Pirates / Colorado Rockies,Jose Quintana / Mitch Keller,NO_ODDS,43.96,34.00,64.70,32.41,43.72,0.0207%,0.0283%,36.42%,43.61,C,LOW,HIGH_RISK,Marcell Ozuna | Bryan Reynolds | Jared Triolo | Mickey Moniak
Colorado Rockies @ Pittsburgh Pirates,GAME_ENVIRONMENT_STACK,3,Marcell Ozuna + Henry Davis + Mickey Moniak,Pittsburgh Pirates / Colorado Rockies,Jose Quintana / Mitch Keller,NO_ODDS,44.07,34.00,63.70,33.52,43.71,0.1728%,0.2354%,36.24%,43.61,C,LOW,HIGH_RISK,Marcell Ozuna | Henry Davis | Mickey Moniak
Colorado Rockies @ Pittsburgh Pirates,GAME_ENVIRONMENT_STACK,3,Bryan Reynolds + Nick Yorke + Hunter Goodman,Pittsburgh Pirates / Colorado Rockies,Jose Quintana / Mitch Keller,NO_ODDS,44.06,34.00,63.73,33.47,43.71,0.1728%,0.2354%,36.24%,43.61,C,LOW,HIGH_RISK,Bryan Reynolds | Nick Yorke | Hunter Goodman
Colorado Rockies @ Pittsburgh Pirates,GAME_ENVIRONMENT_STACK,3,Ryan O'Hearn + Henry Davis + Hunter Goodman,Pittsburgh Pirates / Colorado Rockies,Jose Quintana / Mitch Keller,NO_ODDS,44.05,34.00,63.84,33.36,43.71,0.1728%,0.2355%,36.26%,43.61,C,LOW,HIGH_RISK,Ryan O'Hearn | Henry Davis | Hunter Goodman
Tampa Bay Rays @ Toronto Blue Jays,GAME_ENVIRONMENT_STACK,4,Kazuma Okamoto + Andrés Giménez + Jonathan Aranda + Yandy Díaz,Toronto Blue Jays / Tampa Bay Rays,Griffin Jax / Dylan Cease,NO_ODDS,44.15,34.00,62.84,34.43,43.70,0.0207%,0.0282%,36.08%,43.61,C,LOW,HIGH_RISK,Kazuma Okamoto | Andrés Giménez | Jonathan Aranda | Yandy Díaz
Chicago Cubs @ Atlanta Braves,GAME_ENVIRONMENT_STACK,3,Michael Busch + Michael Harris II + Matt Olson,Chicago Cubs / Atlanta Braves,JR Ritchie / Shota Imanaga,NO_ODDS,44.29,34.00,61.39,35.99,43.68,0.1728%,0.2347%,35.81%,43.61,C,LOW,HIGH_RISK,Michael Busch | Michael Harris II | Matt Olson
Tampa Bay Rays @ Toronto Blue Jays,GAME_ENVIRONMENT_STACK,4,Andrés Giménez + Ernie Clement + Tyler Heineman + Yandy Díaz,Toronto Blue Jays / Tampa Bay Rays,Griffin Jax / Dylan Cease,NO_ODDS,43.88,34.00,65.51,31.53,43.73,0.0207%,0.0283%,36.57%,43.60,C,LOW,HIGH_RISK,Andrés Giménez | Ernie Clement | Tyler Heineman | Yandy Díaz
Detroit Tigers @ New York Mets,GAME_ENVIRONMENT_STACK,4,Marcus Semien + Brett Baty + Vidal Bruján + Dillon Dingler,New York Mets / Detroit Tigers,Framber Valdez / Christian Scott,NO_ODDS,43.90,34.00,65.23,31.80,43.72,0.0207%,0.0283%,36.52%,43.60,C,LOW,HIGH_RISK,Marcus Semien | Brett Baty | Vidal Bruján | Dillon Dingler
Detroit Tigers @ New York Mets,GAME_ENVIRONMENT_STACK,4,Bo Bichette + Brett Baty + Vidal Bruján + Dillon Dingler,New York Mets / Detroit Tigers,Framber Valdez / Christian Scott,NO_ODDS,43.90,34.00,65.19,31.86,43.72,0.0207%,0.0283%,36.51%,43.60,C,LOW,HIGH_RISK,Bo Bichette | Brett Baty | Vidal Bruján | Dillon Dingler
Colorado Rockies @ Pittsburgh Pirates,GAME_ENVIRONMENT_STACK,4,Bryan Reynolds + Ryan O'Hearn + Jared Triolo + Hunter Goodman,Pittsburgh Pirates / Colorado Rockies,Jose Quintana / Mitch Keller,NO_ODDS,43.95,34.00,64.81,32.29,43.72,0.0207%,0.0283%,36.44%,43.60,C,LOW,HIGH_RISK,Bryan Reynolds | Ryan O'Hearn | Jared Triolo | Hunter Goodman
Chicago Cubs @ Atlanta Braves,GAME_ENVIRONMENT_STACK,2,Nico Hoerner + Matt Olson,Chicago Cubs / Atlanta Braves,JR Ritchie / Shota Imanaga,NO_ODDS,44.03,34.00,63.90,33.27,43.71,1.4400%,1.9623%,36.27%,43.60,C,LOW,HIGH_RISK,Nico Hoerner | Matt Olson
Detroit Tigers @ New York Mets,GAME_ENVIRONMENT_STACK,4,Marcus Semien + Brett Baty + Spencer Torkelson + Dillon Dingler,New York Mets / Detroit Tigers,Framber Valdez / Christian Scott,NO_ODDS,43.97,34.00,64.52,32.58,43.71,0.0207%,0.0283%,36.38%,43.60,C,LOW,HIGH_RISK,Marcus Semien | Brett Baty | Spencer Torkelson | Dillon Dingler
Detroit Tigers @ New York Mets,GAME_ENVIRONMENT_STACK,4,Bo Bichette + Brett Baty + Spencer Torkelson + Dillon Dingler,New York Mets / Detroit Tigers,Framber Valdez / Christian Scott,NO_ODDS,43.97,34.00,64.47,32.64,43.71,0.0207%,0.0283%,36.37%,43.60,C,LOW,HIGH_RISK,Bo Bichette | Brett Baty | Spencer Torkelson | Dillon Dingler
Colorado Rockies @ Pittsburgh Pirates,GAME_ENVIRONMENT_STACK,4,Marcell Ozuna + Ryan O'Hearn + Jared Triolo + Mickey Moniak,Pittsburgh Pirates / Colorado Rockies,Jose Quintana / Mitch Keller,NO_ODDS,43.97,34.00,64.56,32.54,43.71,0.0207%,0.0283%,36.39%,43.60,C,LOW,HIGH_RISK,Marcell Ozuna | Ryan O'Hearn | Jared Triolo | Mickey Moniak
Colorado Rockies @ Pittsburgh Pirates,GAME_ENVIRONMENT_STACK,4,Henry Davis + Nick Yorke + Nick Gonzales + Mickey Moniak,Pittsburgh Pirates / Colorado Rockies,Jose Quintana / Mitch Keller,NO_ODDS,44.00,34.00,64.19,32.94,43.71,0.0207%,0.0283%,36.32%,43.60,C,LOW,HIGH_RISK,Henry Davis | Nick Yorke | Nick Gonzales | Mickey Moniak
Colorado Rockies @ Pittsburgh Pirates,GAME_ENVIRONMENT_STACK,3,Marcell Ozuna + Nick Yorke + Mickey Moniak,Pittsburgh Pirates / Colorado Rockies,Jose Quintana / Mitch Keller,NO_ODDS,44.08,34.00,63.41,33.80,43.70,0.1728%,0.2353%,36.18%,43.60,C,LOW,HIGH_RISK,Marcell Ozuna | Nick Yorke | Mickey Moniak
Colorado Rockies @ Pittsburgh Pirates,GAME_ENVIRONMENT_STACK,3,Ryan O'Hearn + Nick Yorke + Hunter Goodman,Pittsburgh Pirates / Colorado Rockies,Jose Quintana / Mitch Keller,NO_ODDS,44.06,34.00,63.54,33.64,43.70,0.1728%,0.2354%,36.20%,43.60,C,LOW,HIGH_RISK,Ryan O'Hearn | Nick Yorke | Hunter Goodman
Tampa Bay Rays @ Toronto Blue Jays,GAME_ENVIRONMENT_STACK,4,Vladimir Guerrero Jr. + Jesús Sánchez + Yandy Díaz + Jake Fraley,Toronto Blue Jays / Tampa Bay Rays,Griffin Jax / Dylan Cease,NO_ODDS,44.21,34.00,62.03,35.27,43.68,0.0207%,0.0282%,35.92%,43.60,C,LOW,HIGH_RISK,Vladimir Guerrero Jr. | Jesús Sánchez | Yandy Díaz | Jake Fraley
Tampa Bay Rays @ Toronto Blue Jays,GAME_ENVIRONMENT_STACK,4,Vladimir Guerrero Jr. + George Springer + Jonathan Aranda + Jake Fraley,Toronto Blue Jays / Tampa Bay Rays,Griffin Jax / Dylan Cease,NO_ODDS,44.20,34.00,62.21,35.06,43.68,0.0207%,0.0282%,35.96%,43.60,C,LOW,HIGH_RISK,Vladimir Guerrero Jr. | George Springer | Jonathan Aranda | Jake Fraley
Chicago Cubs @ Atlanta Braves,GAME_ENVIRONMENT_STACK,3,Moisés Ballesteros + Matt Olson + Drake Baldwin,Chicago Cubs / Atlanta Braves,JR Ritchie / Shota Imanaga,NO_ODDS,44.27,34.00,61.42,35.94,43.67,0.1728%,0.2347%,35.81%,43.60,C,LOW,HIGH_RISK,Moisés Ballesteros | Matt Olson | Drake Baldwin
Tampa Bay Rays @ Toronto Blue Jays,GAME_ENVIRONMENT_STACK,3,Daulton Varsho + Tyler Heineman + Jake Fraley,Toronto Blue Jays / Tampa Bay Rays,Griffin Jax / Dylan Cease,NO_ODDS,43.96,34.00,64.39,32.66,43.70,0.1728%,0.2356%,36.35%,43.59,C,LOW,HIGH_RISK,Daulton Varsho | Tyler Heineman | Jake Fraley
Detroit Tigers @ New York Mets,GAME_ENVIRONMENT_STACK,4,Marcus Semien + Bo Bichette + Riley Greene + Colt Keith,New York Mets / Detroit Tigers,Framber Valdez / Christian Scott,NO_ODDS,43.99,34.00,64.17,32.91,43.70,0.0207%,0.0283%,36.31%,43.59,C,LOW,HIGH_RISK,Marcus Semien | Bo Bichette | Riley Greene | Colt Keith
Detroit Tigers @ New York Mets,GAME_ENVIRONMENT_STACK,4,Luis Torrens + Tyrone Taylor + Riley Greene + Dillon Dingler,New York Mets / Detroit Tigers,Framber Valdez / Christian Scott,NO_ODDS,43.98,34.00,64.28,32.82,43.70,0.0207%,0.0283%,36.33%,43.59,C,LOW,HIGH_RISK,Luis Torrens | Tyrone Taylor | Riley Greene | Dillon Dingler
Colorado Rockies @ Pittsburgh Pirates,GAME_ENVIRONMENT_STACK,3,Bryan Reynolds + Henry Davis + Mickey Moniak,Pittsburgh Pirates / Colorado Rockies,Jose Quintana / Mitch Keller,NO_ODDS,44.03,34.00,63.68,33.44,43.69,0.1728%,0.2354%,36.22%,43.59,C,LOW,HIGH_RISK,Bryan Reynolds | Henry Davis | Mickey Moniak
Tampa Bay Rays @ Toronto Blue Jays,GAME_ENVIRONMENT_STACK,4,Kazuma Okamoto + Andrés Giménez + Junior Caminero + Yandy Díaz,Toronto Blue Jays / Tampa Bay Rays,Griffin Jax / Dylan Cease,NO_ODDS,44.08,34.00,63.22,33.93,43.68,0.0207%,0.0282%,36.14%,43.59,C,LOW,HIGH_RISK,Kazuma Okamoto | Andrés Giménez | Junior Caminero | Yandy Díaz
Tampa Bay Rays @ Toronto Blue Jays,GAME_ENVIRONMENT_STACK,4,Daulton Varsho + Jesús Sánchez + Jonathan Aranda + Jake Fraley,Toronto Blue Jays / Tampa Bay Rays,Griffin Jax / Dylan Cease,NO_ODDS,44.19,34.00,62.16,35.09,43.67,0.0207%,0.0282%,35.94%,43.59,C,LOW,HIGH_RISK,Daulton Varsho | Jesús Sánchez | Jonathan Aranda | Jake Fraley
Chicago Cubs @ Atlanta Braves,GAME_ENVIRONMENT_STACK,3,Seiya Suzuki + Michael Harris II + Drake Baldwin,Chicago Cubs / Atlanta Braves,JR Ritchie / Shota Imanaga,NO_ODDS,44.28,34.00,61.14,36.17,43.65,0.1728%,0.2346%,35.75%,43.59,C,LOW,HIGH_RISK,Seiya Suzuki | Michael Harris II | Drake Baldwin
Detroit Tigers @ New York Mets,GAME_ENVIRONMENT_STACK,4,Marcus Semien + Brett Baty + Vidal Bruján + Spencer Torkelson,New York Mets / Detroit Tigers,Framber Valdez / Christian Scott,NO_ODDS,43.85,34.00,65.48,31.48,43.71,0.0207%,0.0283%,36.55%,43.58,C,LOW,HIGH_RISK,Marcus Semien | Brett Baty | Vidal Bruján | Spencer Torkelson
Detroit Tigers @ New York Mets,GAME_ENVIRONMENT_STACK,4,Bo Bichette + Brett Baty + Vidal Bruján + Spencer Torkelson,New York Mets / Detroit Tigers,Framber Valdez / Christian Scott,NO_ODDS,43.85,34.00,65.43,31.53,43.71,0.0207%,0.0283%,36.54%,43.58,C,LOW,HIGH_RISK,Bo Bichette | Brett Baty | Vidal Bruján | Spencer Torkelson
Detroit Tigers @ New York Mets,GAME_ENVIRONMENT_STACK,4,Luis Torrens + Tyrone Taylor + Vidal Bruján + Riley Greene,New York Mets / Detroit Tigers,Framber Valdez / Christian Scott,NO_ODDS,43.87,34.00,65.25,31.71,43.70,0.0207%,0.0283%,36.51%,43.58,C,LOW,HIGH_RISK,Luis Torrens | Tyrone Taylor | Vidal Bruján | Riley Greene
Colorado Rockies @ Pittsburgh Pirates,GAME_ENVIRONMENT_STACK,3,Oneil Cruz + Jared Triolo + Hunter Goodman,Pittsburgh Pirates / Colorado Rockies,Jose Quintana / Mitch Keller,NO_ODDS,43.89,34.00,65.06,31.93,43.70,0.1728%,0.2358%,36.47%,43.58,C,LOW,HIGH_RISK,Oneil Cruz | Jared Triolo | Hunter Goodman
Detroit Tigers @ New York Mets,GAME_ENVIRONMENT_STACK,2,Luis Torrens + Spencer Torkelson,New York Mets / Detroit Tigers,Framber Valdez / Christian Scott,NO_ODDS,43.94,34.00,64.53,32.48,43.69,1.4400%,1.9638%,36.38%,43.58,C,LOW,HIGH_RISK,Luis Torrens | Spencer Torkelson
Detroit Tigers @ New York Mets,GAME_ENVIRONMENT_STACK,2,Tyrone Taylor + Riley Greene,New York Mets / Detroit Tigers,Framber Valdez / Christian Scott,NO_ODDS,43.94,34.00,64.52,32.50,43.69,1.4400%,1.9638%,36.37%,43.58,C,LOW,HIGH_RISK,Tyrone Taylor | Riley Greene
Detroit Tigers @ New York Mets,GAME_ENVIRONMENT_STACK,4,Luis Torrens + Tyrone Taylor + Riley Greene + Spencer Torkelson,New York Mets / Detroit Tigers,Framber Valdez / Christian Scott,NO_ODDS,43.94,34.00,64.53,32.49,43.69,0.0207%,0.0283%,36.38%,43.58,C,LOW,HIGH_RISK,Luis Torrens | Tyrone Taylor | Riley Greene | Spencer Torkelson
Colorado Rockies @ Pittsburgh Pirates,GAME_ENVIRONMENT_STACK,4,Bryan Reynolds + Ryan O'Hearn + Jared Triolo + Mickey Moniak,Pittsburgh Pirates / Colorado Rockies,Jose Quintana / Mitch Keller,NO_ODDS,43.94,34.00,64.55,32.48,43.69,0.0207%,0.0283%,36.38%,43.58,C,LOW,HIGH_RISK,Bryan Reynolds | Ryan O'Hearn | Jared Triolo | Mickey Moniak
Colorado Rockies @ Pittsburgh Pirates,GAME_ENVIRONMENT_STACK,3,Ryan O'Hearn + Henry Davis + Mickey Moniak,Pittsburgh Pirates / Colorado Rockies,Jose Quintana / Mitch Keller,NO_ODDS,44.04,34.00,63.50,33.61,43.68,0.1728%,0.2353%,36.18%,43.58,C,LOW,HIGH_RISK,Ryan O'Hearn | Henry Davis | Mickey Moniak
Colorado Rockies @ Pittsburgh Pirates,GAME_ENVIRONMENT_STACK,3,Bryan Reynolds + Nick Yorke + Mickey Moniak,Pittsburgh Pirates / Colorado Rockies,Jose Quintana / Mitch Keller,NO_ODDS,44.05,34.00,63.39,33.72,43.67,0.1728%,0.2353%,36.16%,43.58,C,LOW,HIGH_RISK,Bryan Reynolds | Nick Yorke | Mickey Moniak
Tampa Bay Rays @ Toronto Blue Jays,GAME_ENVIRONMENT_STACK,4,Vladimir Guerrero Jr. + George Springer + Junior Caminero + Jake Fraley,Toronto Blue Jays / Tampa Bay Rays,Griffin Jax / Dylan Cease,NO_ODDS,44.13,34.00,62.59,34.57,43.66,0.0207%,0.0282%,36.02%,43.58,C,LOW,HIGH_RISK,Vladimir Guerrero Jr. | George Springer | Junior Caminero | Jake Fraley
San Diego Padres @ Milwaukee Brewers,TEAMMATE_HR_STACK,4,William Contreras + Andrew Vaughn + Garrett Mitchell + Christian Yelich,Milwaukee Brewers,Michael King,NO_ODDS,41.81,34.00,55.91,33.29,46.43,0.0207%,0.0277%,33.73%,43.57,C,LOW,HIGH_RISK,William Contreras | Andrew Vaughn | Garrett Mitchell | Christian Yelich
Tampa Bay Rays @ Toronto Blue Jays,GAME_ENVIRONMENT_STACK,3,Andrés Giménez + Ernie Clement + Jonathan Aranda,Toronto Blue Jays / Tampa Bay Rays,Griffin Jax / Dylan Cease,NO_ODDS,43.94,34.00,64.45,32.54,43.68,0.1728%,0.2356%,36.36%,43.57,C,LOW,HIGH_RISK,Andrés Giménez | Ernie Clement | Jonathan Aranda
Colorado Rockies @ Pittsburgh Pirates,GAME_ENVIRONMENT_STACK,3,Brandon Lowe + Billy Cook + Hunter Goodman,Pittsburgh Pirates / Colorado Rockies,Jose Quintana / Mitch Keller,NO_ODDS,43.99,34.00,63.97,33.09,43.68,0.1728%,0.2355%,36.27%,43.57,C,LOW,HIGH_RISK,Brandon Lowe | Billy Cook | Hunter Goodman
Detroit Tigers @ New York Mets,GAME_ENVIRONMENT_STACK,4,Marcus Semien + Bo Bichette + Dillon Dingler + Colt Keith,New York Mets / Detroit Tigers,Framber Valdez / Christian Scott,NO_ODDS,43.99,34.00,63.88,33.14,43.67,0.0207%,0.0283%,36.25%,43.57,C,LOW,HIGH_RISK,Marcus Semien | Bo Bichette | Dillon Dingler | Colt Keith
Tampa Bay Rays @ Toronto Blue Jays,GAME_ENVIRONMENT_STACK,4,Daulton Varsho + Jesús Sánchez + Junior Caminero + Jake Fraley,Toronto Blue Jays / Tampa Bay Rays,Griffin Jax / Dylan Cease,NO_ODDS,44.13,34.00,62.55,34.59,43.66,0.0207%,0.0282%,36.01%,43.57,C,LOW,HIGH_RISK,Daulton Varsho | Jesús Sánchez | Junior Caminero | Jake Fraley
Tampa Bay Rays @ Toronto Blue Jays,GAME_ENVIRONMENT_STACK,2,George Springer + Yandy Díaz,Toronto Blue Jays / Tampa Bay Rays,Griffin Jax / Dylan Cease,NO_ODDS,44.15,34.00,62.23,34.94,43.65,1.4400%,1.9576%,35.94%,43.57,C,LOW,HIGH_RISK,George Springer | Yandy Díaz
Tampa Bay Rays @ Toronto Blue Jays,GAME_ENVIRONMENT_STACK,3,Jesús Sánchez + Tyler Heineman + Jake Fraley,Toronto Blue Jays / Tampa Bay Rays,Griffin Jax / Dylan Cease,NO_ODDS,43.97,34.00,64.07,32.94,43.67,0.1728%,0.2355%,36.28%,43.56,C,LOW,HIGH_RISK,Jesús Sánchez | Tyler Heineman | Jake Fraley
Detroit Tigers @ New York Mets,GAME_ENVIRONMENT_STACK,3,Luis Torrens + Tyrone Taylor + Colt Keith,New York Mets / Detroit Tigers,Framber Valdez / Christian Scott,NO_ODDS,43.92,34.00,64.45,32.51,43.67,0.1728%,0.2356%,36.35%,43.56,C,LOW,HIGH_RISK,Luis Torrens | Tyrone Taylor | Colt Keith
Colorado Rockies @ Pittsburgh Pirates,GAME_ENVIRONMENT_STACK,3,Ryan O'Hearn + Nick Yorke + Mickey Moniak,Pittsburgh Pirates / Colorado Rockies,Jose Quintana / Mitch Keller,NO_ODDS,44.05,34.00,63.20,33.88,43.66,0.1728%,0.2352%,36.12%,43.56,C,LOW,HIGH_RISK,Ryan O'Hearn | Nick Yorke | Mickey Moniak
Detroit Tigers @ New York Mets,GAME_ENVIRONMENT_STACK,4,Marcus Semien + Bo Bichette + Vidal Bruján + Colt Keith,New York Mets / Detroit Tigers,Framber Valdez / Christian Scott,NO_ODDS,43.87,34.00,64.84,32.04,43.67,0.0207%,0.0283%,36.42%,43.55,C,LOW,HIGH_RISK,Marcus Semien | Bo Bichette | Vidal Bruján | Colt Keith
Detroit Tigers @ New York Mets,GAME_ENVIRONMENT_STACK,4,Luis Torrens + Tyrone Taylor + Vidal Bruján + Dillon Dingler,New York Mets / Detroit Tigers,Framber Valdez / Christian Scott,NO_ODDS,43.87,34.00,64.95,31.94,43.67,0.0207%,0.0283%,36.44%,43.55,C,LOW,HIGH_RISK,Luis Torrens | Tyrone Taylor | Vidal Bruján | Dillon Dingler
Colorado Rockies @ Pittsburgh Pirates,GAME_ENVIRONMENT_STACK,3,Oneil Cruz + Jared Triolo + Mickey Moniak,Pittsburgh Pirates / Colorado Rockies,Jose Quintana / Mitch Keller,NO_ODDS,43.88,34.00,64.72,32.18,43.67,0.1728%,0.2357%,36.40%,43.55,C,LOW,HIGH_RISK,Oneil Cruz | Jared Triolo | Mickey Moniak
Detroit Tigers @ New York Mets,GAME_ENVIRONMENT_STACK,4,Marcus Semien + Bo Bichette + Spencer Torkelson + Colt Keith,New York Mets / Detroit Tigers,Framber Valdez / Christian Scott,NO_ODDS,43.94,34.00,64.13,32.81,43.66,0.0207%,0.0283%,36.29%,43.55,C,LOW,HIGH_RISK,Marcus Semien | Bo Bichette | Spencer Torkelson | Colt Keith
Detroit Tigers @ New York Mets,GAME_ENVIRONMENT_STACK,4,Luis Torrens + Tyrone Taylor + Spencer Torkelson + Dillon Dingler,New York Mets / Detroit Tigers,Framber Valdez / Christian Scott,NO_ODDS,43.94,34.00,64.23,32.72,43.66,0.0207%,0.0283%,36.31%,43.55,C,LOW,HIGH_RISK,Luis Torrens | Tyrone Taylor | Spencer Torkelson | Dillon Dingler
Colorado Rockies @ Pittsburgh Pirates,GAME_ENVIRONMENT_STACK,4,Marcell Ozuna + Nick Gonzales + Billy Cook + Hunter Goodman,Pittsburgh Pirates / Colorado Rockies,Jose Quintana / Mitch Keller,NO_ODDS,43.91,34.00,64.47,32.45,43.66,0.0207%,0.0283%,36.35%,43.55,C,LOW,HIGH_RISK,Marcell Ozuna | Nick Gonzales | Billy Cook | Hunter Goodman
Tampa Bay Rays @ Toronto Blue Jays,GAME_ENVIRONMENT_STACK,4,Kazuma Okamoto + Ernie Clement + Junior Caminero + Jonathan Aranda,Toronto Blue Jays / Tampa Bay Rays,Griffin Jax / Dylan Cease,NO_ODDS,44.03,34.00,63.31,33.72,43.65,0.0207%,0.0282%,36.14%,43.55,C,LOW,HIGH_RISK,Kazuma Okamoto | Ernie Clement | Junior Caminero | Jonathan Aranda
Tampa Bay Rays @ Toronto Blue Jays,GAME_ENVIRONMENT_STACK,4,Vladimir Guerrero Jr. + George Springer + Yandy Díaz + Jake Fraley,Toronto Blue Jays / Tampa Bay Rays,Griffin Jax / Dylan Cease,NO_ODDS,44.14,34.00,62.09,35.01,43.63,0.0207%,0.0282%,35.91%,43.55,C,LOW,HIGH_RISK,Vladimir Guerrero Jr. | George Springer | Yandy Díaz | Jake Fraley
Tampa Bay Rays @ Toronto Blue Jays,GAME_ENVIRONMENT_STACK,4,Daulton Varsho + Jesús Sánchez + Yandy Díaz + Jake Fraley,Toronto Blue Jays / Tampa Bay Rays,Griffin Jax / Dylan Cease,NO_ODDS,44.14,34.00,62.05,35.04,43.63,0.0207%,0.0282%,35.90%,43.55,C,LOW,HIGH_RISK,Daulton Varsho | Jesús Sánchez | Yandy Díaz | Jake Fraley
Tampa Bay Rays @ Toronto Blue Jays,GAME_ENVIRONMENT_STACK,4,Daulton Varsho + George Springer + Jonathan Aranda + Jake Fraley,Toronto Blue Jays / Tampa Bay Rays,Griffin Jax / Dylan Cease,NO_ODDS,44.12,34.00,62.23,34.84,43.63,0.0207%,0.0282%,35.93%,43.55,C,LOW,HIGH_RISK,Daulton Varsho | George Springer | Jonathan Aranda | Jake Fraley
Chicago Cubs @ Atlanta Braves,GAME_ENVIRONMENT_STACK,3,Alex Bregman + Michael Harris II + Matt Olson,Chicago Cubs / Atlanta Braves,JR Ritchie / Shota Imanaga,NO_ODDS,44.23,34.00,61.11,36.07,43.62,0.1728%,0.2345%,35.72%,43.55,C,LOW,HIGH_RISK,Alex Bregman | Michael Harris II | Matt Olson
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,2,Michael Harris II + Matt Olson,Atlanta Braves,Shota Imanaga,NO_ODDS,41.92,34.00,54.34,34.88,46.38,1.4400%,1.9213%,33.43%,43.54,C,LOW,HIGH_RISK,Michael Harris II | Matt Olson
Tampa Bay Rays @ Toronto Blue Jays,GAME_ENVIRONMENT_STACK,3,Andrés Giménez + Ernie Clement + Junior Caminero,Toronto Blue Jays / Tampa Bay Rays,Griffin Jax / Dylan Cease,NO_ODDS,43.85,34.00,64.96,31.87,43.66,0.1728%,0.2358%,36.44%,43.54,C,LOW,HIGH_RISK,Andrés Giménez | Ernie Clement | Junior Caminero
Colorado Rockies @ Pittsburgh Pirates,GAME_ENVIRONMENT_STACK,4,Brandon Lowe + Nick Gonzales + Jared Triolo + Hunter Goodman,Pittsburgh Pirates / Colorado Rockies,Jose Quintana / Mitch Keller,NO_ODDS,43.84,34.00,65.08,31.76,43.66,0.0207%,0.0283%,36.46%,43.54,C,LOW,HIGH_RISK,Brandon Lowe | Nick Gonzales | Jared Triolo | Hunter Goodman
Detroit Tigers @ New York Mets,GAME_ENVIRONMENT_STACK,4,Luis Torrens + Brett Baty + Riley Greene + Dillon Dingler,New York Mets / Detroit Tigers,Framber Valdez / Christian Scott,NO_ODDS,43.90,34.00,64.39,32.49,43.65,0.0207%,0.0283%,36.33%,43.54,C,LOW,HIGH_RISK,Luis Torrens | Brett Baty | Riley Greene | Dillon Dingler
Colorado Rockies @ Pittsburgh Pirates,GAME_ENVIRONMENT_STACK,3,Brandon Lowe + Billy Cook + Mickey Moniak,Pittsburgh Pirates / Colorado Rockies,Jose Quintana / Mitch Keller,NO_ODDS,43.98,34.00,63.63,33.33,43.65,0.1728%,0.2353%,36.19%,43.54,C,LOW,HIGH_RISK,Brandon Lowe | Billy Cook | Mickey Moniak
Colorado Rockies @ Pittsburgh Pirates,GAME_ENVIRONMENT_STACK,4,Henry Davis + Nick Yorke + Billy Cook + Hunter Goodman,Pittsburgh Pirates / Colorado Rockies,Jose Quintana / Mitch Keller,NO_ODDS,43.93,34.00,64.08,32.82,43.65,0.0207%,0.0283%,36.27%,43.54,C,LOW,HIGH_RISK,Henry Davis | Nick Yorke | Billy Cook | Hunter Goodman
Tampa Bay Rays @ Toronto Blue Jays,GAME_ENVIRONMENT_STACK,2,Vladimir Guerrero Jr. + Jake Fraley,Toronto Blue Jays / Tampa Bay Rays,Griffin Jax / Dylan Cease,NO_ODDS,44.14,34.00,61.97,35.09,43.62,1.4400%,1.9567%,35.88%,43.54,C,LOW,HIGH_RISK,Vladimir Guerrero Jr. | Jake Fraley
Chicago Cubs @ Atlanta Braves,GAME_ENVIRONMENT_STACK,3,Dansby Swanson + Michael Harris II + Drake Baldwin,Chicago Cubs / Atlanta Braves,JR Ritchie / Shota Imanaga,NO_ODDS,44.21,34.00,61.27,35.86,43.61,0.1728%,0.2346%,35.75%,43.54,C,LOW,HIGH_RISK,Dansby Swanson | Michael Harris II | Drake Baldwin
Chicago Cubs @ Atlanta Braves,GAME_ENVIRONMENT_STACK,3,Carson Kelly + Michael Harris II + Matt Olson,Chicago Cubs / Atlanta Braves,JR Ritchie / Shota Imanaga,NO_ODDS,44.22,34.00,61.07,36.05,43.60,0.1728%,0.2345%,35.71%,43.54,C,LOW,HIGH_RISK,Carson Kelly | Michael Harris II | Matt Olson
Detroit Tigers @ New York Mets,GAME_ENVIRONMENT_STACK,4,Luis Torrens + Tyrone Taylor + Vidal Bruján + Spencer Torkelson,New York Mets / Detroit Tigers,Framber Valdez / Christian Scott,NO_ODDS,43.82,34.00,65.20,31.61,43.66,0.0207%,0.0283%,36.48%,43.53,C,LOW,HIGH_RISK,Luis Torrens | Tyrone Taylor | Vidal Bruján | Spencer Torkelson
