rank,date,season,name,mlbam,team,opponent,game,game_pk,game_date,game_status,venue,home_away,is_home,pitcher,probable_pitcher,opposing_pitcher,pitcher_mlbam,pitcher_hand,opponent_probable_pitcher,opponent_probable_pitcher_mlbam,team_probable_pitcher,team_probable_pitcher_mlbam,odds,book,implied,score,statcast,barrel_pct,hard_hit_pct,avg_ev,xslg,xwoba,launch_angle,raw_team,raw_game,odds_source_row,weather_boost,weather_match,weather_temp,weather_wind,weather_wind_deg,weather_desc,weather_park,trend,trend_score,hot_score,l5_games,l10_games,l15_games,l5_hr,l10_hr,l15_hr,l5_hits,l10_hits,l5_tb,l10_tb,l5_tbpg,l10_tbpg,l5_hitpg,l10_hitpg,l5_papg,l10_papg,trend_last_game,trend_match_type,pitcher_team,pitcher_status,pitcher_gs,pitcher_ip,pitcher_era,pitcher_whip,pitcher_xfip,pitcher_team_so,pitcher_last3,pitcher_k9,pitcher_bb9,pitcher_hr9,pitcher_attack_score,pitcher_attack_tag,pAtk,pitcher_match_type,park,ballpark,home_team,hr_park_score,parkScore,park_score,park_label,park_note,park_match_type,vegas_game_total,vegas_total_boost,vegas_total_match,vegas_total_source,pitch_type_score,pitch_type_grade,primary_pitch_match,primary_pitch_usage_pct,primary_pitch_hitter_score,primary_pitch_pitcher_weakness,best_hitter_pitch,best_hitter_pitch_score,weakest_pitcher_pitch,weakest_pitcher_pitch_score,pitcher_primary_mix,hitter_pitch_sample,pitcher_pitch_sample,pitch_type_note,bullpen_attack_score,bullpen_grade,bullpen_quality_score,bullpen_quality_grade,bullpen_fatigue_score,bullpen_fatigue_grade,bullpen_total_pitches_last_3,bullpen_innings_last_3,bullpen_pitchers_used_last_3,bullpen_relievers_20_plus,bullpen_relievers_25_plus,bullpen_relievers_30_plus,bullpen_back_to_back_relievers,bullpen_high_usage_relievers,bullpen_era,bullpen_whip,bullpen_hr_per_9,bullpen_k_per_9,bullpen_note,market_score,power_score,statcast_score,pitcher_score,park_score_model,vegas_score,lineup_score,odds_quality_score,final_score,tier
188,2026-05-13,2026,Freddy Fermin,,San Diego Padres,Milwaukee Brewers,San Diego Padres @ Milwaukee Brewers,823791,2026-05-13T23:40:00Z,Scheduled,American Family Field,away,0,Jacob Misiorowski,Jacob Misiorowski,Jacob Misiorowski,694819,R,Jacob Misiorowski,694819,Michael King,650633,1050,BetMGM,8.70,23.96,missing,,,,,,,San Diego Padres,San Diego Padres @ Milwaukee Brewers,"{""player"":""Freddy Fermin"",""player_key"":""freddy fermin"",""team"":""San Diego Padres"",""team_key"":""san diego padres"",""game"":""San Diego Padres @ Milwaukee Brewers"",""game_key"":""san diego padres @ milwaukee brewers"",""market"":""HR"",""line"":""0.5"",""odds"":""1050"",""book"":""BetMGM"",""consensus_odds"":""990"",""trusted_books_count"":""4"",""trusted_books"":""BetMGM:+1050 | DraftKings:+1000 | FanDuel:+980 | Caesars:+950"",""raw_books_seen"":""BetMGM:+1050 | DraftKings:+1000 | FanDuel:+980 | Caesars:+950"",""removed_outliers"":""0"",""odds_quality"":""CLEAN_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",0,NO_MATCH,,,,,,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,Milwaukee Brewers,probable,8,44.0,2.45,0.95,2.33,8.66,1.56,14.32,3.48,0.82,13.01,AVOID,13.01,MATCH,American Family Field,American Family Field,Milwaukee Brewers,65.00,65.00,65.00,BOOST,Good HR park,MATCH,8.0,2.0,MATCH,the_odds_api_totals,69.57,LIVE,4-Seam Fastball,61.3,59.4,91.3,Sweeper,89.4,4-Seam Fastball,91.3,4-Seam Fastball 61.3% | Slider 23.6% | Curveball 13.7%,128,271,Freddy Fermin profiles best against 4-Seam Fastball | Jacob Misiorowski grades weakest on 4-Seam Fastball,37.25,RESPECT,36.23,RESPECT,38.65,NORMAL,122,7.7,8,1,0,0,0,Abner Uribe 32 pitches 2 app | Trevor Megill 31 pitches 2 app,3.45,1.24,0.80,9.82,Opponent bullpen RESPECT | Quality RESPECT | Fatigue NORMAL,90.00,0.00,55.00,35.00,65.00,37.50,50.00,52.00,23.96,LONGSHOT
189,2026-05-13,2026,Troy Johnston,,Colorado Rockies,Pittsburgh Pirates,Colorado Rockies @ Pittsburgh Pirates,823386,2026-05-13T22:40:00Z,Pre-Game,PNC Park,away,0,Mitch Keller,Mitch Keller,Mitch Keller,656605,R,Mitch Keller,656605,Jose Quintana,500779,900,BetMGM,10.00,23.94,missing,,,,,,,Colorado Rockies,Colorado Rockies @ Pittsburgh Pirates,"{""player"":""Troy Johnston"",""player_key"":""troy johnston"",""team"":""Colorado Rockies"",""team_key"":""colorado rockies"",""game"":""Colorado Rockies @ Pittsburgh Pirates"",""game_key"":""colorado rockies @ pittsburgh pirates"",""market"":""HR"",""line"":""0.5"",""odds"":""900"",""book"":""BetMGM"",""consensus_odds"":""865"",""trusted_books_count"":""4"",""trusted_books"":""BetMGM:+900 | FanDuel:+880 | Caesars:+850 | DraftKings:+830"",""raw_books_seen"":""BetMGM:+900 | FanDuel:+880 | Caesars:+850 | DraftKings:+830 | BetMGM:+900"",""removed_outliers"":""1"",""odds_quality"":""CLEANED_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",0,NO_MATCH,,,,,,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,Pittsburgh Pirates,probable,8,47.0,2.87,1.04,4.10,9.79,3.00,6.70,2.68,0.38,15.79,AVOID,15.79,MATCH,PNC Park,PNC Park,Pittsburgh Pirates,39.00,39.00,39.00,SUPPRESSOR,HR suppressor,MATCH,8.0,2.0,MATCH,the_odds_api_totals,85.80,ELITE MATCHUP,4-Seam Fastball,39.7,97.9,100.0,4-Seam Fastball,97.9,4-Seam Fastball,100.0,4-Seam Fastball 39.7% | Sweeper 17.0% | Sinker 12.4% | Slider 9.6%,202,282,Troy Johnston profiles best against 4-Seam Fastball | Mitch Keller grades weakest on 4-Seam Fastball | Direct pitch type overlap,40.85,RESPECT,37.95,RESPECT,44.85,NORMAL,143,7.3,7,2,1,1,0,Gregory Soto 39 pitches 2 app,3.67,1.22,0.75,8.89,Opponent bullpen RESPECT | Quality RESPECT | Fatigue NORMAL,100.00,0.00,55.00,35.00,39.00,37.50,50.00,52.00,23.94,LONGSHOT
190,2026-05-13,2026,Willi Castro,,Colorado Rockies,Pittsburgh Pirates,Colorado Rockies @ Pittsburgh Pirates,823386,2026-05-13T22:40:00Z,Pre-Game,PNC Park,away,0,Mitch Keller,Mitch Keller,Mitch Keller,656605,R,Mitch Keller,656605,Jose Quintana,500779,900,BetMGM,10.00,23.94,missing,,,,,,,Colorado Rockies,Colorado Rockies @ Pittsburgh Pirates,"{""player"":""Willi Castro"",""player_key"":""willi castro"",""team"":""Colorado Rockies"",""team_key"":""colorado rockies"",""game"":""Colorado Rockies @ Pittsburgh Pirates"",""game_key"":""colorado rockies @ pittsburgh pirates"",""market"":""HR"",""line"":""0.5"",""odds"":""900"",""book"":""BetMGM"",""consensus_odds"":""885"",""trusted_books_count"":""4"",""trusted_books"":""BetMGM:+900 | DraftKings:+890 | FanDuel:+880 | Caesars:+750"",""raw_books_seen"":""BetMGM:+900 | DraftKings:+890 | FanDuel:+880 | Caesars:+750"",""removed_outliers"":""0"",""odds_quality"":""CLEAN_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",0,NO_MATCH,,,,,,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,Pittsburgh Pirates,probable,8,47.0,2.87,1.04,4.10,9.79,3.00,6.70,2.68,0.38,15.79,AVOID,15.79,MATCH,PNC Park,PNC Park,Pittsburgh Pirates,39.00,39.00,39.00,SUPPRESSOR,HR suppressor,MATCH,8.0,2.0,MATCH,the_odds_api_totals,93.06,ELITE MATCHUP,4-Seam Fastball,39.7,100.0,100.0,4-Seam Fastball,100.0,4-Seam Fastball,100.0,4-Seam Fastball 39.7% | Sweeper 17.0% | Sinker 12.4% | Slider 9.6%,167,282,Willi Castro profiles best against 4-Seam Fastball | Mitch Keller grades weakest on 4-Seam Fastball | Direct pitch type overlap,40.85,RESPECT,37.95,RESPECT,44.85,NORMAL,143,7.3,7,2,1,1,0,Gregory Soto 39 pitches 2 app,3.67,1.22,0.75,8.89,Opponent bullpen RESPECT | Quality RESPECT | Fatigue NORMAL,100.00,0.00,55.00,35.00,39.00,37.50,50.00,52.00,23.94,LONGSHOT
191,2026-05-13,2026,Edouard Julien,,Colorado Rockies,Pittsburgh Pirates,Colorado Rockies @ Pittsburgh Pirates,823386,2026-05-13T22:40:00Z,Pre-Game,PNC Park,away,0,Mitch Keller,Mitch Keller,Mitch Keller,656605,R,Mitch Keller,656605,Jose Quintana,500779,830,DraftKings,10.75,23.94,missing,,,,,,,Colorado Rockies,Colorado Rockies @ Pittsburgh Pirates,"{""player"":""Edouard Julien"",""player_key"":""edouard julien"",""team"":""Colorado Rockies"",""team_key"":""colorado rockies"",""game"":""Colorado Rockies @ Pittsburgh Pirates"",""game_key"":""colorado rockies @ pittsburgh pirates"",""market"":""HR"",""line"":""0.5"",""odds"":""830"",""book"":""DraftKings"",""consensus_odds"":""810"",""trusted_books_count"":""4"",""trusted_books"":""DraftKings:+830 | FanDuel:+820 | BetMGM:+800 | Caesars:+750"",""raw_books_seen"":""DraftKings:+830 | FanDuel:+820 | BetMGM:+800 | Caesars:+750 | DraftKings:+830"",""removed_outliers"":""1"",""odds_quality"":""CLEANED_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",0,NO_MATCH,,,,,,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,Pittsburgh Pirates,probable,8,47.0,2.87,1.04,4.10,9.79,3.00,6.70,2.68,0.38,15.79,AVOID,15.79,MATCH,PNC Park,PNC Park,Pittsburgh Pirates,39.00,39.00,39.00,SUPPRESSOR,HR suppressor,MATCH,8.0,2.0,MATCH,the_odds_api_totals,83.02,ELITE MATCHUP,Slider,9.6,100.0,83.1,Slider,100.0,4-Seam Fastball,100.0,4-Seam Fastball 39.7% | Sweeper 17.0% | Sinker 12.4% | Slider 9.6%,213,282,Edouard Julien profiles best against Slider | Mitch Keller grades weakest on 4-Seam Fastball,40.85,RESPECT,37.95,RESPECT,44.85,NORMAL,143,7.3,7,2,1,1,0,Gregory Soto 39 pitches 2 app,3.67,1.22,0.75,8.89,Opponent bullpen RESPECT | Quality RESPECT | Fatigue NORMAL,100.00,0.00,55.00,35.00,39.00,37.50,50.00,52.00,23.94,LONGSHOT
192,2026-05-13,2026,Hunter Goodman,,Colorado Rockies,Pittsburgh Pirates,Colorado Rockies @ Pittsburgh Pirates,823386,2026-05-13T22:40:00Z,Pre-Game,PNC Park,away,0,Mitch Keller,Mitch Keller,Mitch Keller,656605,R,Mitch Keller,656605,Jose Quintana,500779,407,DraftKings,19.72,23.94,missing,,,,,,,Colorado Rockies,Colorado Rockies @ Pittsburgh Pirates,"{""player"":""Hunter Goodman"",""player_key"":""hunter goodman"",""team"":""Colorado Rockies"",""team_key"":""colorado rockies"",""game"":""Colorado Rockies @ Pittsburgh Pirates"",""game_key"":""colorado rockies @ pittsburgh pirates"",""market"":""HR"",""line"":""0.5"",""odds"":""407"",""book"":""DraftKings"",""consensus_odds"":""395"",""trusted_books_count"":""4"",""trusted_books"":""DraftKings:+407 | BetMGM:+400 | Caesars:+390 | FanDuel:+390"",""raw_books_seen"":""DraftKings:+407 | BetMGM:+400 | Caesars:+390 | FanDuel:+390"",""removed_outliers"":""0"",""odds_quality"":""CLEAN_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",0,NO_MATCH,,,,,,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,Pittsburgh Pirates,probable,8,47.0,2.87,1.04,4.10,9.79,3.00,6.70,2.68,0.38,15.79,AVOID,15.79,MATCH,PNC Park,PNC Park,Pittsburgh Pirates,39.00,39.00,39.00,SUPPRESSOR,HR suppressor,MATCH,8.0,2.0,MATCH,the_odds_api_totals,91.23,ELITE MATCHUP,4-Seam Fastball,39.7,100.0,100.0,4-Seam Fastball,100.0,4-Seam Fastball,100.0,4-Seam Fastball 39.7% | Sweeper 17.0% | Sinker 12.4% | Slider 9.6%,206,282,Hunter Goodman profiles best against 4-Seam Fastball | Mitch Keller grades weakest on 4-Seam Fastball | Direct pitch type overlap,40.85,RESPECT,37.95,RESPECT,44.85,NORMAL,143,7.3,7,2,1,1,0,Gregory Soto 39 pitches 2 app,3.67,1.22,0.75,8.89,Opponent bullpen RESPECT | Quality RESPECT | Fatigue NORMAL,100.00,0.00,55.00,35.00,39.00,37.50,50.00,52.00,23.94,LONGSHOT
193,2026-05-13,2026,Mickey Moniak,,Colorado Rockies,Pittsburgh Pirates,Colorado Rockies @ Pittsburgh Pirates,823386,2026-05-13T22:40:00Z,Pre-Game,PNC Park,away,0,Mitch Keller,Mitch Keller,Mitch Keller,656605,R,Mitch Keller,656605,Jose Quintana,500779,404,DraftKings,19.84,23.94,missing,,,,,,,Colorado Rockies,Colorado Rockies @ Pittsburgh Pirates,"{""player"":""Mickey Moniak"",""player_key"":""mickey moniak"",""team"":""Colorado Rockies"",""team_key"":""colorado rockies"",""game"":""Colorado Rockies @ Pittsburgh Pirates"",""game_key"":""colorado rockies @ pittsburgh pirates"",""market"":""HR"",""line"":""0.5"",""odds"":""404"",""book"":""DraftKings"",""consensus_odds"":""395"",""trusted_books_count"":""4"",""trusted_books"":""DraftKings:+404 | BetMGM:+400 | FanDuel:+390 | Caesars:+370"",""raw_books_seen"":""DraftKings:+404 | BetMGM:+400 | FanDuel:+390 | Caesars:+370 | DraftKings:+404"",""removed_outliers"":""1"",""odds_quality"":""CLEANED_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",0,NO_MATCH,,,,,,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,Pittsburgh Pirates,probable,8,47.0,2.87,1.04,4.10,9.79,3.00,6.70,2.68,0.38,15.79,AVOID,15.79,MATCH,PNC Park,PNC Park,Pittsburgh Pirates,39.00,39.00,39.00,SUPPRESSOR,HR suppressor,MATCH,8.0,2.0,MATCH,the_odds_api_totals,88.22,ELITE MATCHUP,4-Seam Fastball,39.7,88.8,100.0,Slider,100.0,4-Seam Fastball,100.0,4-Seam Fastball 39.7% | Sweeper 17.0% | Sinker 12.4% | Slider 9.6%,208,282,Mickey Moniak profiles best against 4-Seam Fastball | Mitch Keller grades weakest on 4-Seam Fastball,40.85,RESPECT,37.95,RESPECT,44.85,NORMAL,143,7.3,7,2,1,1,0,Gregory Soto 39 pitches 2 app,3.67,1.22,0.75,8.89,Opponent bullpen RESPECT | Quality RESPECT | Fatigue NORMAL,100.00,0.00,55.00,35.00,39.00,37.50,50.00,52.00,23.94,LONGSHOT
194,2026-05-13,2026,Brandon Marsh,,Philadelphia Phillies,Boston Red Sox,Philadelphia Phillies @ Boston Red Sox,824763,2026-05-13T22:45:00Z,Pre-Game,Fenway Park,away,0,Sonny Gray,Sonny Gray,Sonny Gray,543243,R,Sonny Gray,543243,Andrew Painter,691725,1060,DraftKings,8.62,23.71,missing,,,,,,,Philadelphia Phillies,Philadelphia Phillies @ Boston Red Sox,"{""player"":""Brandon Marsh"",""player_key"":""brandon marsh"",""team"":""Philadelphia Phillies"",""team_key"":""philadelphia phillies"",""game"":""Philadelphia Phillies @ Boston Red Sox"",""game_key"":""philadelphia phillies @ boston red sox"",""market"":""HR"",""line"":""0.5"",""odds"":""1060"",""book"":""DraftKings"",""consensus_odds"":""945"",""trusted_books_count"":""4"",""trusted_books"":""DraftKings:+1060 | FanDuel:+1040 | Caesars:+850 | BetMGM:+725"",""raw_books_seen"":""DraftKings:+1060 | FanDuel:+1040 | Caesars:+850 | BetMGM:+725 | DraftKings:+1060"",""removed_outliers"":""1"",""odds_quality"":""CLEANED_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",0,NO_MATCH,,,,,,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,Boston Red Sox,probable,6,28.0,3.54,1.29,5.05,7.95,4.63,4.82,2.25,0.96,44.83,NEUTRAL,44.83,MATCH,Fenway Park,Fenway Park,Boston Red Sox,52.00,52.00,52.00,NEUTRAL,Neutral HR environment,MATCH,7.8,0.0,MATCH,the_odds_api_totals,85.30,ELITE MATCHUP,4-Seam Fastball,11.4,100.0,85.1,4-Seam Fastball,100.0,Cutter,96.1,Cutter 30.0% | Curveball 21.4% | Sinker 18.6% | Sweeper 11.4%,215,70,Brandon Marsh profiles best against 4-Seam Fastball | Sonny Gray grades weakest on Cutter,56.19,NEUTRAL,51.90,NEUTRAL,62.12,WATCH,177,12.0,8,1,1,1,0,Zack Kelly 27 pitches 2 app | Tyler Samaniego 21 pitches 2 app | Brayan Bello 88 pitches 1 app,3.95,1.28,1.19,8.12,Opponent bullpen NEUTRAL | Quality NEUTRAL | Fatigue WATCH,89.00,0.00,55.00,44.83,52.00,32.50,50.00,52.00,23.71,LONGSHOT
195,2026-05-13,2026,Wenceel Pérez,,Detroit Tigers,New York Mets,Detroit Tigers @ New York Mets,823631,2026-05-13T23:10:00Z,Pre-Game,Citi Field,away,0,Christian Scott,Christian Scott,Christian Scott,681035,R,Christian Scott,681035,Framber Valdez,664285,800,BetMGM,11.11,23.68,missing,,,,,,,Detroit Tigers,Detroit Tigers @ New York Mets,"{""player"":""Wenceel Pérez"",""player_key"":""wenceel perez"",""team"":""Detroit Tigers"",""team_key"":""detroit tigers"",""game"":""Detroit Tigers @ New York Mets"",""game_key"":""detroit tigers @ new york mets"",""market"":""HR"",""line"":""0.5"",""odds"":""800"",""book"":""BetMGM"",""consensus_odds"":""645"",""trusted_books_count"":""4"",""trusted_books"":""BetMGM:+800 | DraftKings:+660 | FanDuel:+630 | Caesars:+625"",""raw_books_seen"":""BetMGM:+800 | DraftKings:+660 | FanDuel:+630 | Caesars:+625 | BetMGM:+800"",""removed_outliers"":""1"",""odds_quality"":""CLEANED_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",0,NO_MATCH,,,,,,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,New York Mets,probable,3,11.0,3.27,1.18,3.95,8.39,3.27,12.27,5.73,0.82,34.58,AVOID,34.58,MATCH,Citi Field,Citi Field,New York Mets,43.00,43.00,43.00,NEUTRAL,Slight suppressor,MATCH,7.5,0.0,MATCH,the_odds_api_totals,77.92,STRONG,Sweeper,15.6,97.7,100.0,Sinker,100.0,Sweeper,100.0,4-Seam Fastball 55.3% | Cutter 24.1% | Sweeper 15.6%,179,199,Wenceel Pérez profiles best against Sweeper | Christian Scott grades weakest on Sweeper,47.19,RESPECT,41.04,RESPECT,55.68,WATCH,168,10.0,5,3,2,2,0,David Peterson 77 pitches 1 app | Austin Warren 41 pitches 1 app,3.80,1.26,0.86,9.49,Opponent bullpen RESPECT | Quality RESPECT | Fatigue WATCH,100.00,0.00,55.00,35.00,43.00,25.00,50.00,52.00,23.68,LONGSHOT
196,2026-05-13,2026,Matt Vierling,,Detroit Tigers,New York Mets,Detroit Tigers @ New York Mets,823631,2026-05-13T23:10:00Z,Pre-Game,Citi Field,away,0,Christian Scott,Christian Scott,Christian Scott,681035,R,Christian Scott,681035,Framber Valdez,664285,760,DraftKings,11.63,23.68,missing,,,,,,,Detroit Tigers,Detroit Tigers @ New York Mets,"{""player"":""Matt Vierling"",""player_key"":""matt vierling"",""team"":""Detroit Tigers"",""team_key"":""detroit tigers"",""game"":""Detroit Tigers @ New York Mets"",""game_key"":""detroit tigers @ new york mets"",""market"":""HR"",""line"":""0.5"",""odds"":""760"",""book"":""DraftKings"",""consensus_odds"":""678"",""trusted_books_count"":""4"",""trusted_books"":""DraftKings:+760 | FanDuel:+730 | Caesars:+625 | BetMGM:+600"",""raw_books_seen"":""DraftKings:+760 | FanDuel:+730 | Caesars:+625 | BetMGM:+600 | DraftKings:+760"",""removed_outliers"":""1"",""odds_quality"":""CLEANED_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",0,NO_MATCH,,,,,,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,New York Mets,probable,3,11.0,3.27,1.18,3.95,8.39,3.27,12.27,5.73,0.82,34.58,AVOID,34.58,MATCH,Citi Field,Citi Field,New York Mets,43.00,43.00,43.00,NEUTRAL,Slight suppressor,MATCH,7.5,0.0,MATCH,the_odds_api_totals,85.67,ELITE MATCHUP,4-Seam Fastball,55.3,94.4,76.7,Slider,100.0,Sweeper,100.0,4-Seam Fastball 55.3% | Cutter 24.1% | Sweeper 15.6%,210,199,Matt Vierling profiles best against 4-Seam Fastball | Christian Scott grades weakest on Sweeper,47.19,RESPECT,41.04,RESPECT,55.68,WATCH,168,10.0,5,3,2,2,0,David Peterson 77 pitches 1 app | Austin Warren 41 pitches 1 app,3.80,1.26,0.86,9.49,Opponent bullpen RESPECT | Quality RESPECT | Fatigue WATCH,100.00,0.00,55.00,35.00,43.00,25.00,50.00,52.00,23.68,LONGSHOT
197,2026-05-13,2026,Colt Keith,,Detroit Tigers,New York Mets,Detroit Tigers @ New York Mets,823631,2026-05-13T23:10:00Z,Pre-Game,Citi Field,away,0,Christian Scott,Christian Scott,Christian Scott,681035,R,Christian Scott,681035,Framber Valdez,664285,680,DraftKings,12.82,23.68,missing,,,,,,,Detroit Tigers,Detroit Tigers @ New York Mets,"{""player"":""Colt Keith"",""player_key"":""colt keith"",""team"":""Detroit Tigers"",""team_key"":""detroit tigers"",""game"":""Detroit Tigers @ New York Mets"",""game_key"":""detroit tigers @ new york mets"",""market"":""HR"",""line"":""0.5"",""odds"":""680"",""book"":""DraftKings"",""consensus_odds"":""605"",""trusted_books_count"":""4"",""trusted_books"":""DraftKings:+680 | FanDuel:+610 | BetMGM:+600 | Caesars:+575"",""raw_books_seen"":""DraftKings:+680 | FanDuel:+610 | BetMGM:+600 | Caesars:+575 | DraftKings:+680"",""removed_outliers"":""1"",""odds_quality"":""CLEANED_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",0,NO_MATCH,,,,,,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,New York Mets,probable,3,11.0,3.27,1.18,3.95,8.39,3.27,12.27,5.73,0.82,34.58,AVOID,34.58,MATCH,Citi Field,Citi Field,New York Mets,43.00,43.00,43.00,NEUTRAL,Slight suppressor,MATCH,7.5,0.0,MATCH,the_odds_api_totals,76.78,STRONG,4-Seam Fastball,55.3,83.3,76.7,4-Seam Fastball,83.3,Sweeper,100.0,4-Seam Fastball 55.3% | Cutter 24.1% | Sweeper 15.6%,156,199,Colt Keith profiles best against 4-Seam Fastball | Christian Scott grades weakest on Sweeper,47.19,RESPECT,41.04,RESPECT,55.68,WATCH,168,10.0,5,3,2,2,0,David Peterson 77 pitches 1 app | Austin Warren 41 pitches 1 app,3.80,1.26,0.86,9.49,Opponent bullpen RESPECT | Quality RESPECT | Fatigue WATCH,100.00,0.00,55.00,35.00,43.00,25.00,50.00,52.00,23.68,LONGSHOT
198,2026-05-13,2026,Dillon Dingler,,Detroit Tigers,New York Mets,Detroit Tigers @ New York Mets,823631,2026-05-13T23:10:00Z,Pre-Game,Citi Field,away,0,Christian Scott,Christian Scott,Christian Scott,681035,R,Christian Scott,681035,Framber Valdez,664285,525,BetMGM,16.00,23.68,missing,,,,,,,Detroit Tigers,Detroit Tigers @ New York Mets,"{""player"":""Dillon Dingler"",""player_key"":""dillon dingler"",""team"":""Detroit Tigers"",""team_key"":""detroit tigers"",""game"":""Detroit Tigers @ New York Mets"",""game_key"":""detroit tigers @ new york mets"",""market"":""HR"",""line"":""0.5"",""odds"":""525"",""book"":""BetMGM"",""consensus_odds"":""479"",""trusted_books_count"":""4"",""trusted_books"":""BetMGM:+525 | FanDuel:+490 | DraftKings:+468 | Caesars:+425"",""raw_books_seen"":""BetMGM:+525 | FanDuel:+490 | DraftKings:+468 | Caesars:+425 | BetMGM:+525"",""removed_outliers"":""1"",""odds_quality"":""CLEANED_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",0,NO_MATCH,,,,,,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,New York Mets,probable,3,11.0,3.27,1.18,3.95,8.39,3.27,12.27,5.73,0.82,34.58,AVOID,34.58,MATCH,Citi Field,Citi Field,New York Mets,43.00,43.00,43.00,NEUTRAL,Slight suppressor,MATCH,7.5,0.0,MATCH,the_odds_api_totals,71.72,LIVE,Sweeper,15.6,69.8,100.0,Slider,100.0,Sweeper,100.0,4-Seam Fastball 55.3% | Cutter 24.1% | Sweeper 15.6%,252,199,Dillon Dingler profiles best against Sweeper | Christian Scott grades weakest on Sweeper,47.19,RESPECT,41.04,RESPECT,55.68,WATCH,168,10.0,5,3,2,2,0,David Peterson 77 pitches 1 app | Austin Warren 41 pitches 1 app,3.80,1.26,0.86,9.49,Opponent bullpen RESPECT | Quality RESPECT | Fatigue WATCH,100.00,0.00,55.00,35.00,43.00,25.00,50.00,52.00,23.68,LONGSHOT
